Unnamed: 0,premise,choice1,choice2,label,question
54131106,mix cake batter.,add the rest of the ingredients to bowl.,bake a cake for the duration of instructed time.,0,cause
54538447,place in the oven for set amount of time.,bake.,preheat oven to 350 degrees.,0,effect
595882,gather all of your ingredients (varies depending on your recipe).,cover it and put it on a oven plate.put the prepared oven plate inside oven.,mix ingredients according to directions on box.,1,effect
1553259,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",mix ingredients together.,remove finished cake when timer goes off.,0,effect
25364453,mix them together.,get cake pans.,turn on oven.set oven temperature.,0,cause
446903,mix all the ingredients.,return home with ingredients which you shopped.,take out box of cake mix from shelf.,1,cause
1480912,add ingredients in mixing bowl .,open all ingredients.mix ingredients together.,pour resulting batter into a cake dish.,0,effect
1478541,add ingredients to bowl.,stir ingredients.,put it inside cake ring which is greased with butter.,0,effect
13998719,mix in a bowl.,take out box of cake mix from shelf.,set oven to correct temperature according to box directions.,0,cause
25377711,stir together and mix.use fork to breakup clumps.,"get cake pan, utensils, mixer .",return home with ingredients which you shopped.,0,cause
54754217,put into oven.,"get cake pan, utensils, mixer .",take out of oven.,1,effect
47211567,remove cake from oven.,put cake in oven.,put the mix in the pans.,0,cause
53943032,mix together.,measure each ingredient according to the recipe.,bake the cake.,0,cause
988731,next get out a big bowl.get a pan.,pour batter into baking dish.,open the ingredients.combine and mix all the ingredients as the recipe delegates.,1,effect
53949895,mix.,measure each ingredient according to the recipe.,take cake out to cool.,0,cause
54309402,put the cake in the oven.,preheat the oven.,set the oven to required temperature.,1,effect
46739325,wait for cake to bake.,pour into pan.,put cake pan into oven.,1,cause
54217452,cover it and put it on a oven plate.put the prepared oven plate inside oven.,set the timer on the oven according to directions on the box.,"meanwhile, mix a batter following the recipe.",0,effect
833710,get mixing bowl.get cake pan.,wait for cake to cool.,fill bowl with ingredients.,1,effect
54863091,put pan into oven.,take cake out.,fill the cake tray.,0,effect
54477688,put in oven.,bake the minimum time written on box.,"get a cake pan, mixing bowl and a whisk.",0,effect
52810574,add ingredients to bowl.,"gather all the items i will need to bake the cake such as a mixing bowl, whisk, and cake pan.",gather ingredients.,1,cause
2150160,take cake out when done.,"get cake pan, utensils, mixer .",place pan into oven.,1,cause
46811975,wait until cake is baked.,put the pan in the oven.,take out cake supplies.,0,cause
46760462,bake cake .,put the cake pan with the cake mixture in the oven.,pour into cake pan.,0,cause
2519409,put the cake batter in the oven.,use pot holder to remove from oven.,apply icing or glaze.,0,effect
53628878,mix cake mix with eggs as called for by box.,prepare the microwave oven and required utensils.,remove cake from oven to cool.,0,cause
55110933,"when done, take out to cool.",put cake in oven.,frost the cake.,0,cause
53377768,combine in bowl.,gather all ingredients.,prepare the cake pan.,0,cause
2335906,take it out.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",cover it and put it on a oven plate.put the prepared oven plate inside oven.,1,cause
47361340,remove cake from oven. .,put the pan in the oven.,wait for cake to bake.,0,cause
53606521,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,get bowls.,pour mixture into a greased pan.,0,cause
55292694,set the timer.,bake cake.,grease and flour a cake pan.,0,effect
54766766,put in oven.,"when done, take out to cool.",turn off oven and let the cake cool.,0,effect
53406916,mix ingredients together in a bowl.,wait for 45 minutes.,take cake mixture of any kind.,1,cause
52969042,take out cake supplies.,combine ingredients into a bowl.,look up a cake recipe.print out or write down the recipe.,0,effect
54590667,bake the cake.,put the cake pan with the cake mixture in the oven.,frost cake and eat.,0,cause
1910412,bake until cake is ready.,take out eggs.milk.other ingredients.,put cake in oven.,1,cause
838000,"get a cake pan, mixing bowl and a whisk.","empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",open the oven and check to see if the cake is fully cooked .,0,effect
54566149,place pan in overn.,bake the cake.,preheat oven to 350 degrees.,0,effect
53074902,mix cake batter.,get all ingredients.,place cake on rack to cool completely.,0,cause
1983471,bake in oven.,spray cake pan with nonstick spray.,put cake pan into oven.,1,cause
296330,get a cake mix.,pour wet mixture into dry mixture bowl.,set a timer.,0,effect
54657180,place pan with cake mix into oven for allotted time.,mix cake and other ingredients.,return to oven.,1,effect
54916132,put pan in oven.,take it out.,set timer.,0,effect
46685678,wait for cake to bake.,mix all the ingredients.,put in oven.,1,cause
1924281,bake cake .,"buy cake mix, milk, butter, eggs.",place pan in oven and bake for 45 minutes.,1,cause
4403896,measure each ingredient according to the recipe.,pour wet mixture into dry mixture bowl.,set the oven to required temperature.,0,effect
1563819,pour wet mixture into dry mixture bowl.,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,0,effect
34815999,"at home, preheat oven to 375.",place pan in oven.,turn off oven and let the cake cool.,1,effect
8564178,take out box of cake mix from shelf.,preheat oven to degree amount needed.,"once home, pour dry mix into bowl.add eggs, oil, water.",1,effect
55100356,place the tin into the oven to bake.,"when cake is done, remove from oven.",buy cake ingredients.,0,effect
8430331,set a timer when the recipe states the cake will be done.,take the cake out of the oven and let it cool.,wait for the timer to go off.,1,effect
55113565,take cake out.,"once cool, decorate it as you want to.",cover it and put it on a oven plate.put the prepared oven plate inside oven.,1,cause
23307,go to store and buy cake mix.,bake in oven.,come home with the ingredients .,1,effect
54837205,put the cake batter in the oven.,take it out.,go home with ingredients.,0,effect
632989,get the ingredients and materials you need.,mix cake batter.,place batter in a pan.,0,effect
1094823,stir together and mix.use fork to breakup clumps.,prepare your cake.,get out measuring cups.,1,cause
54800775,put cake pan into oven.,preheat oven to temperature the recipe requires.,take the cake out of the oven and let it cool.,1,effect
53405288,"meanwhile, mix a batter following the recipe.",take cake mixture of any kind.,wait for appropriate time.,0,cause
52851881,"once home, pour dry mix into bowl.add eggs, oil, water.",get cake mix.,put dish in oven.,0,cause
2485043,take cake out the oven.,take out eggs.milk.other ingredients.,place pan in oven and bake for 45 minutes.,1,cause
47083253,take pan out of oven and let cake cool down for 1 hour.,put dish in oven.,turn oven off.,0,cause
2030855,place the tin into the oven to bake.,bake in the oven for 14 minutes.,let the cake cool.,0,effect
53963940,add the dry mixture to the wet mixture(in the bowl).,make the chocolate mixture.then make the chocolate batter.,open mix and add required ingredients.mix well.,1,effect
13676878,measure wet ingredients.measure dry ingredients.,take out cake supplies.,look up cake recipe.,0,cause
47410163,take cake out.,put the pan in the oven and bake the cake according to the recipe.,"buy cake mix, milk, butter, eggs.",0,cause
590140,set out ingredients.,mix ingredients according to directions on box.,put the pan in the oven.,0,effect
1076007,"get cake pan, utensils, mixer .","mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",bake the cake.,0,effect
53532037,get bowl.,mix your ingredients.,go home with ingredients.,0,effect
13963746,open all ingredients.mix ingredients together.,get cake mix.get eggs.get water.get oil.,enter kitchen.,0,cause
8543658,take out cake supplies.,use cake tester to check for doneness.,"once home, pour dry mix into bowl.add eggs, oil, water.",1,effect
1082507,add the dry mixture to the wet mixture(in the bowl).,preheat oven to temperature on box.,get out measuring cups.,1,cause
2014882,put in oven at the designated temperature.,wait for the timer to go off.,enjoy a slice of cake.enjoy another slice of cake.,0,effect
53466076,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",get cake pans.,put the mix in the pans.,0,cause
372795,mix all the ingredients.,get out your recipe.,gather the cake ingredients.,1,cause
454395,gather the cake ingredients.,mix.,"get a cake pan, mixing bowl and a whisk.",0,effect
2331595,take cake out.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",place in the oven for set amount of time.,1,cause
53173457,mix cake according to instructions.,place pan into oven when preheated. .,get the cake ingredients.,1,cause
53212158,mix cake and other ingredients.,get cake mix.get eggs.get water.get oil.,put the mix in the pans.,0,cause
217013,get all the ingredients together.,add cake mix to bowl.and add ingredients.,follow box directions for cooling.,0,effect
1074669,get mixing pan.get mixing tool or spoon or fork.,mix in the extra ingredients.,wait for 45 minutes.,0,effect
54196486,place in oven.,set the timer.,mix cake according to instructions.,0,effect
53307718,mix ingredients according to directions on box.,assemble ingredients.,remove cake from oven.,0,cause
54925661,cover it and put it on a oven plate.put the prepared oven plate inside oven.,take it out.,set timer and cook based on recipes instructions.,0,effect
1527367,add cake mix to utensil.,stir well.,bake for about 40 min and test with a skewer.,0,effect
962874,get mixing pan.get mixing tool or spoon or fork.,use fork to stir mixture rapidly until cake mixture is blended.,preheat oven.,0,effect
54428032,put dish in oven.,pour batter into cake pan.,bake for allotted time.,1,effect
29508768,place pan with cake mix into oven for allotted time.,turn cake out onto cake plate.,set a timer when the recipe states the cake will be done.,1,effect
195405,add ingredients in mixing bowl .,preheat oven to 350.,get you cooking supplies.,1,cause
54456648,place pan into oven when preheated. .,bake a cake for the duration of instructed time.,measure wet ingredients.measure dry ingredients.,0,effect
54369680,put pan into oven.,bake for allotted time.,open mix and add required ingredients.mix well.,0,effect
1497374,fill bowl with ingredients.,mix your ingredients.,follow box directions for cooling.,0,effect
51707647,bake as indicated on recipe.,set a timer.,getting ingredients ready.,0,cause
54962368,put the cake batter in the oven.,grease and flour cake pans.,remove from oven after allotted time.,1,effect
54865679,put cake pan into oven.,after the required minutes take off the plate.,add cake batter to pan.,0,effect
1458354,add cake mix to bowl.and add ingredients.,stir together and mix.use fork to breakup clumps.,put the mix in the pans.,0,effect
205140,assemble ingredients.,put all ingredients in bowl.,get cake pans.,0,effect
54706818,place the tin into the oven to bake.,turn oven off.,mix your ingredients.,0,effect
2085830,turn off oven and let the cake cool.,set timer and cook based on recipes instructions.,put the cake in the oven.,1,cause
1024562,get baking pan.get sauce pan.,use oven mitts to carefully remove the cake from the oven.,"mix cake mix, eggs and water in bowl.mix frosting.",1,effect
46833318,bake 35 minutes or until toothpick inserted comes out dry.,put the cake in the oven.,go to store.buy ingredients.,0,cause
1066089,next get out a big bowl.get a pan.,bake in oven.,use fork to stir mixture rapidly until cake mixture is blended.,1,effect
37498895,place in the oven for set amount of time.,enjoy a slice of cake.enjoy another slice of cake.,"when done, take out to cool.",1,effect
53410227,whisk after each addition.stir to combine.,bake cake for required time.,get the ingredients and materials you need.,1,cause
2625251,bake in oven until done.,pour batter into cake pans.,set timer.,1,cause
2335903,take it out.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",put the pan in the oven and bake the cake according to the recipe.,1,cause
889441,next get out a big bowl.get a pan.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,wait for the timer to go off.,0,effect
3158253,enter grocery store.buy cake ingredients.,remove cake from oven.,come home with the ingredients .,1,effect
2464195,take cake out of oven.,assemble ingredients.,place in the oven for set amount of time.,1,cause
1132661,turn oven off.,look up a recipe.,pre-heat oven based on recipes instructions.,1,cause
54620285,bake the minimum time written on box.,enjoy a slice of cake.enjoy another slice of cake.,put in oven and bake at specified temperature.,1,cause
52970033,gather the cake ingredients.,mix them together.,get out your recipe.,0,effect
849288,"get a cake pan, mixing bowl and a whisk.",put pan into oven.,put all ingredients in bowl.,1,effect
54133746,open the ingredients.combine and mix all the ingredients as the recipe delegates.,bake cake.,begin adding ingredients to the utensil.,1,cause
51645951,bake a cake for the duration of instructed time.,mix.,set the oven to required temperature.,1,cause
549704,get a cake mix.,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,preheat oven to 350 degrees.,0,effect
382046,mix cake and other ingredients.,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",gather the cake ingredients.,1,cause
53647696,stir ingredients.,get cake pans.,make frosting.frost cake when it is cool.,0,cause
580145,get cake mix.get eggs.get water.get oil.,mix ingredients according to directions on box.,put dish in the oven.,0,effect
46785956,bake cake .,put greased pan into preheated stove.,add cake mix to utensil.,0,cause
266848,gather ingredients.,pour mix into cake pan.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,1,effect
1475069,add the dry mixture to the wet mixture(in the bowl).,mix wet ingredients together.mix all the dry ingredient together.,pour batter into baking dish.,0,effect
392292,mix all the ingredients.,go to store.buy ingredients.,"get flour.get sugar.get baking powder, milk, eggs, vanilla, oil.",1,cause
52872697,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",gather all ingredients.,put batter into a pan.,0,cause
354238,get out cake mix.get out eggs.get out vegetable oil.,pour wet mixture into dry mixture bowl.,wait for cake to bake.,0,effect
526428,take out cake supplies.,mix cake mix in mixing bowl.,preheat the oven to instructed temperature.,0,effect
690242,get out cake mix.get out eggs.get out vegetable oil.,open all ingredients.mix ingredients together.,take the cake from the oven and let it cool.,0,effect
13759527,pour wet mixture into dry mixture bowl.,gather all ingredients.,preheat oven to degree amount needed.,0,cause
54111812,open all ingredients.mix ingredients together.,set the timer.,"once home, pour dry mix into bowl.add eggs, oil, water.",1,cause
53596011,mix cake mix in mixing bowl.,get cake pans.,fill the cake tray.,0,cause
2039821,place in oven.,bake in preheated oven.,check if the cake is ready.,0,effect
55223506,set timer and cook based on recipes instructions.,bake in oven until done.,pour cake mix into pan.,0,effect
54430242,place pan with cake mix into oven for allotted time.,bake a cake for the duration of instructed time.,pour resulting batter into a cake dish.,0,effect
54564588,put the pan in the oven and bake the cake according to the recipe.,bake the minimum time written on box.,preheat the oven to 180 degree c.,0,effect
54366024,put dish in the oven.,"mix butter, milk, eggs into sauce pan.stir.",bake cake for required time.,1,effect
928612,mix your ingredients.,go home with ingredients.,"get cake pan, utensils, mixer .",1,cause
809558,get all the ingredients together.,whisk it all together in the bowl until it is smooth.,bake the minimum time written on box.,0,effect
54974203,place pan in oven.,remove cake from oven.,"mix cake mix, eggs and water in bowl.mix frosting.",0,effect
404768,open all ingredients.mix ingredients together.,preheat oven to temperature the recipe requires.,gather all of your ingredients (varies depending on your recipe).,1,cause
53648594,mix wet ingredients together.mix all the dry ingredient together.,get bowl.,apply frosting.,0,cause
54256927,place the tin into the oven to bake.,set a timer.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",0,effect
1881810,bake cake .,gather your cooking materials for baking a cake.,put pan into oven.,1,cause
984778,get cake pans.,combine ingredients into a bowl.,put pan into oven.,0,effect
53316813,whisk it all together in the bowl until it is smooth.,take out cake supplies.,frost the cake.,0,cause
1006432,get cake pans.,mix together.,add  the cake.,0,effect
53800611,turn on the oven and place the cake dough inside.,"buy cake mix, milk, butter, eggs.",turn off oven .,1,effect
52805255,take out box of cake mix from shelf.,look up a cake recipe.print out or write down the recipe.,put all ingredients in bowl.,1,effect
1261856,turn oven on.,turn off oven and let the cake cool.,add cake mix to utensil.,0,effect
2114089,turn off oven and let the cake cool.,bake a cake for the duration of instructed time.,place pan in overn.,1,cause
864641,get mixing bowl.get cake pan.,add the rest of the ingredients to bowl.,measure each ingredient according to the recipe.,0,effect
51644096,bake for 1 hour.,set the timer.,mix in the extra ingredients.,0,cause
2588032,wait for appropriate time.,mix cake batter.,set timer and bake for time directed according to pan size.,1,cause
1391682,combine ingredients according to box directions.,turn on the oven and place the cake dough inside.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",1,cause
25452775,gather your cooking materials for baking a cake.,pour the batter into the prepared pan.,stir ingredients together.,1,effect
1003808,"get cake pan, utensils, mixer .",mix all the ingredients.,pour cake batter into desired pan shape or size.,0,effect
53378133,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,grease cake pan.,gather the cake ingredients.,1,cause
55018376,place pan in overn.,take cake out the oven.,mix.,0,effect
2610905,bake.,pour the batter into the cake pan.,set timer .,1,cause
47143549,remove cake from oven.,place pan into oven when preheated. .,preheat the oven.,0,cause
53319687,open all ingredients.mix ingredients together.,take out box of cake mix from shelf.,"once cool, decorate it as you want to.",0,cause
3157859,purchase the ingredients.,use oven mitts to carefully remove the cake from the oven.,return home with ingredients which you shopped.,1,effect
1201137,turn on oven.,turn off oven .,place cake on rack to cool completely.,0,effect
55343813,open the oven and check to see if the cake is fully cooked .,"if cake is not done, bake additional minutes, up to maximum on box.",pour resulting batter into a cake dish.,0,effect
2630721,bake the cake.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,set the timer.,1,cause
52999004,take out box of cake mix from shelf.,mix ingredients according to directions on box.,go to kitchen.,0,effect
843170,get baking pan.get sauce pan.,begin adding ingredients to the utensil.,turn on oven.,0,effect
53279446,combine ingredients into a bowl.,get out cake mix.get out eggs.get out vegetable oil.,take cake out of oven when it is done.,0,cause
32602056,turn off oven.,set a timer when the recipe states the cake will be done.,turn oven on.,1,cause
52901958,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",remove cake from oven.,getting ingredients ready.,1,cause
46680152,bake.,put into oven.,mix cake mix in mixing bowl.,0,cause
52872676,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",add cake batter to pan.,take cake mixture of any kind.,1,cause
524426,assemble ingredients.,mix your ingredients.,pre heat oven.,0,effect
