,premise,choice1,choice2,label,question
7515,train arrives at time on the platform.,sit down.,get to ticket booth.,0,effect
7516,train arrives at the platform.,find an empty seat.,go to ticket office.,0,effect
7517,train arrives at the platform.,sit down.,go to counter.,0,effect
7518,train arrives at time on the platform.,find seat.sit down.,walk to ticket counter.,0,effect
7519,train arrives at the platform.,find seat.,walk to ticket counter.,0,effect
7520,train arrives at time on the platform.,find a vacant window seat.,go to ticket office.,0,effect
7521,train arrives at time on the platform.,find a seat.,go to ticket window.,0,effect
7522,train arrives at the platform.,find seat.sit down.,walk to ticket counter.,0,effect
7523,train arrives at time on the platform.,find correct seat.sit in seat.,get to ticket booth.,0,effect
7524,give conductor ticket.,go to ticket office.,train arrives at time on the platform.,1,cause
7525,show ticket to conductor.,get to ticket booth.,train arrives at the platform.,1,cause
7526,show ticket pass to conductor.,go to ticket window.,train arrives at the platform.,1,cause
7527,show conductor ticket.,go to ticket window.,train arrives at the platform.,1,cause
7528,swipe ticket.,get to ticket booth.,train arrives at time on the platform.,1,cause
7529,show ticket to attendant.,walk to ticket counter.,train arrives at the platform.,1,cause
7530,hand the attendant your ticket.,go to counter.,train arrives at the platform.,1,cause
7531,show ticket to attendant.,go to counter.,train arrives at time on the platform.,1,cause
7532,give ticket to conductor.,go to ticket office.,train arrives at time on the platform.,1,cause
7533,give ticket to steward when asked.,get to ticket booth.,train arrives at time on the platform.,1,cause
7534,hand your ticket to the conductor.,get to ticket booth.,train arrives at time on the platform.,1,cause
7535,train arrives at time on the platform.,giving ticket to conductor/ticket taker.,get to ticket booth.,0,effect
7536,train arrives at time on the platform.,wait for attendant to walk by and pay for your ticket.,go to ticket office.,0,effect
7537,train arrives at the platform.,give ticket to attendant.,go to ticket window.,0,effect
7538,train arrives at time on the platform.,give ticket to attendant.,get to ticket booth.,0,effect
7539,train arrives at time on the platform.,give ticket to steward when asked.,go to ticket office.,0,effect
7540,train arrives at time on the platform.,give ticket to conductor.,go to counter.,0,effect
7541,train arrives at the platform.,hand the attendant your ticket.,go to counter.,0,effect
7542,train arrives at time on the platform.,give ticket to attendant.,go to ticket office.,0,effect
7543,train arrives at the platform.,giving ticket to conductor/ticket taker.,go to counter.,0,effect
7544,train arrives at time on the platform.,show the ticket checker your ticket.,go to ticket office.,0,effect
7545,train arrives at time on the platform.,wait for attendant to walk by and pay for your ticket.,go to counter.,0,effect
7546,ride train and enjoy journey.,go to ticket office.,train arrives at the platform.,1,cause
7547,enjoy ride.,get to ticket booth.,train arrives at time on the platform.,1,cause
7548,ride train.,go to counter.,train arrives at the platform.,1,cause
7549,relax or read favorite magazine during journey.,walk to ticket counter.,train arrives at time on the platform.,1,cause
7550,enjoy the journey.,go to counter.,train arrives at the platform.,1,cause
7551,listen to music or read etc while riding.look at window if you haven't seen the surroundings.,walk to ticket counter.,train arrives at the platform.,1,cause
7552,wait patiently while the train travels towards destination.,go to ticket office.,train arrives at the platform.,1,cause
7553,enjoy train ride.,get to ticket booth.,train arrives at time on the platform.,1,cause
7554,wait for destination stop.,get to ticket booth.,train arrives at time on the platform.,1,cause
7555,sit back and relax on your seat.,go to ticket window.,train arrives at the platform.,1,cause
7556,relax and wait on your seat till your stop comes.,get to ticket booth.,train arrives at the platform.,1,cause
7557,train arrives at the platform.,enjoy train ride.,go to counter.,0,effect
7558,train arrives at the platform.,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",go to ticket office.,0,effect
7559,train arrives at time on the platform.,enjoy the journey.,go to ticket window.,0,effect
7560,train arrives at time on the platform.,ride to your stop.,get to ticket booth.,0,effect
7561,train arrives at the platform.,enjoy train ride.,get to ticket booth.,0,effect
7562,train arrives at the platform.,wait until your station.,get to ticket booth.,0,effect
7563,train arrives at time on the platform.,enjoy train ride.,go to ticket window.,0,effect
7564,train arrives at time on the platform.,wait till your stop.,get to ticket booth.,0,effect
7565,train arrives at time on the platform.,wait until you reach your destination.,go to ticket office.,0,effect
7566,train arrives at time on the platform.,enjoy train ride.,walk to ticket counter.,0,effect
7567,train arrives at time on the platform.,wait until train reaches destination.,go to ticket window.,0,effect
7568,"you arrive to your destination, and take your luggage.",get to ticket booth.,train arrives at time on the platform.,1,cause
7569,arrive at destination.,get to ticket booth.,train arrives at time on the platform.,1,cause
7571,get to destination.,get to ticket booth.,train arrives at the platform.,1,cause
7572,arrive at destination.,get to ticket booth.,train arrives at the platform.,1,cause
7573,arrive at destination.,go to ticket office.,train arrives at time on the platform.,1,cause
7574,arrive at destination.,go to ticket window.,train arrives at time on the platform.,1,cause
7575,arrive at destination.,go to ticket office.,train arrives at the platform.,1,cause
7576,arrive at destination.,walk to ticket counter.,train arrives at the platform.,1,cause
7577,arrive at destination.,go to counter.,train arrives at the platform.,1,cause
7579,train arrives at time on the platform.,arrive at destination stop.,go to counter.,0,effect
7580,train arrives at the platform.,arrive at destination.,go to ticket office.,0,effect
7581,train arrives at time on the platform.,arrive at the target destination . .,go to ticket window.,0,effect
7582,train arrives at the platform.,arrive at destination stop.,go to counter.,0,effect
7583,train arrives at time on the platform.,arrive at destination.,go to ticket office.,0,effect
7584,train arrives at the platform.,arrive at destination.,go to ticket window.,0,effect
7585,train arrives at time on the platform.,arrive at destination.,get to ticket booth.,0,effect
7586,train arrives at time on the platform.,arrive at destination stop.,go to ticket window.,0,effect
7588,train arrives at the platform.,arrive at the target destination . .,walk to ticket counter.,0,effect
7589,train arrives at the platform.,arrive at destination.,go to counter.,0,effect
7590,"when train reaches destination, exit train.",go to counter.,train arrives at time on the platform.,1,cause
7591,exit train.,go to ticket office.,train arrives at the platform.,1,cause
7592,get off at destination.,go to ticket window.,train arrives at the platform.,1,cause
7593,disembark train.,get to ticket booth.,train arrives at the platform.,1,cause
7594,"when your destination is called, get off train.",walk to ticket counter.,train arrives at the platform.,1,cause
7595,get off at destination.,go to counter.,train arrives at time on the platform.,1,cause
7596,"when train reaches destination, exit train.",go to counter.,train arrives at the platform.,1,cause
7597,de-train upon reaching the destination.,go to ticket window.,train arrives at time on the platform.,1,cause
7598,disembark train.,walk to ticket counter.,train arrives at the platform.,1,cause
7599,depart when you arrive.,walk to ticket counter.,train arrives at time on the platform.,1,cause
7600,get off destination.,go to ticket window.,train arrives at the platform.,1,cause
7601,train arrives at time on the platform.,get to ticket booth.,alight at the destination station.,1,effect
7602,train arrives at time on the platform.,walk to ticket counter.,get off destination.,1,effect
7603,train arrives at the platform.,go to ticket window.,get off destination.,1,effect
7604,train arrives at time on the platform.,go to counter.,leave train.,1,effect
7605,train arrives at time on the platform.,walk to ticket counter.,leave train.,1,effect
7606,train arrives at the platform.,get to ticket booth.,get off train.,1,effect
7607,train arrives at the platform.,go to counter.,de-train upon reaching the destination.,1,effect
7608,train arrives at time on the platform.,go to ticket window.,exit train.,1,effect
7609,train arrives at the platform.,get to ticket booth.,get off at destination.,1,effect
7610,train arrives at time on the platform.,go to ticket window.,disembark train.,1,effect
7611,train arrives at the platform.,walk to ticket counter.,depart when you arrive.,1,effect
7612,find a seat.,get to ticket booth.,board the train.,1,cause
7613,look for the seat number as in ticket.sit on the seat.,go to ticket window.,get on train.,1,cause
7614,take a seat if possible.,go to ticket window.,get on train.,1,cause
7615,taking a seat.,go to ticket window.,get on train.,1,cause
7616,take a seat.,go to ticket office.,board train.,1,cause
7617,search for the booked seat and sit down.,go to ticket office.,enter train.,1,cause
7618,choose a seat.,go to ticket office.,get on train.,1,cause
7619,find seat.sit down.,go to ticket office.,get on train.,1,cause
7620,find seat.,go to ticket office.,upon arrival get into the compartment.,1,cause
7621,find correct seat.sit in seat.,go to ticket window.,enter train.,1,cause
7622,find a seat.,go to ticket window.,upon arrival get into the compartment.,1,cause
7623,get on the train.,find a seat.,walk to ticket counter.,0,effect
7624,board train.,find your seat or compartment.,go to ticket window.,0,effect
7625,"when train arrives, board train.",sit down.,get to ticket booth.,0,effect
7626,board train.,find a seat.,go to ticket office.,0,effect
7627,board train when it arrives.,sit down and ride.,go to counter.,0,effect
7628,get on the train and enjoy.,find a seat.,go to ticket office.,0,effect
7629,board train and choose a seat.,find a seat.,go to counter.,0,effect
7631,board train.,find a seat.,go to ticket window.,0,effect
7632,"when train arrives, ride up the train compartment as per ticket.",find your seat or compartment.,get to ticket booth.,0,effect
7633,"when train arrives, ride up the train compartment as per ticket.",sit down.,walk to ticket counter.,0,effect
7634,give ticket to conductor.,go to ticket office.,board train and be seated.,1,cause
7635,show conductor ticket.,walk to ticket counter.,get on train.,1,cause
7636,show the ticket checker your ticket.,walk to ticket counter.,board train.,1,cause
7637,give ticket to attendant.,walk to ticket counter.,enter the appropriate train car.,1,cause
7638,give ticket to conductor.,go to counter.,"when train arrives, board train.",1,cause
7639,hand your ticket to the conductor.,go to ticket window.,walk onto the train.,1,cause
7640,show ticket to conductor.,go to ticket office.,get on train.,1,cause
7641,show conductor ticket.,go to counter.,get on train.,1,cause
7642,hand your ticket to the conductor.,get to ticket booth.,get on train.,1,cause
7643,show ticket to conductor.,go to ticket window.,board train when it arrives.,1,cause
7644,show ticket to attendant.,go to counter.,get on train.,1,cause
7645,upon arrival get into the compartment.,show the ticket checker your ticket.,go to ticket window.,0,effect
7646,get on train.,give ticket to conductor.,go to counter.,0,effect
7647,"when train arrives, board a car.",give conductor ticket.,go to counter.,0,effect
7648,board train and be seated.,give ticket to conductor.,go to ticket window.,0,effect
7649,board train.,show conductor your ticket.,go to ticket office.,0,effect
7650,board train.,give ticket to conductor.,go to ticket window.,0,effect
7651,board train.,show the ticket checker your ticket.,go to ticket window.,0,effect
7652,get on train.,give ticket to the attendant.,go to ticket window.,0,effect
7653,board train.,give ticket to conductor.,go to ticket office.,0,effect
7654,board train when it arrives.,show ticket to attendant.,get to ticket booth.,0,effect
7655,board train.,show ticket to attendant.,go to ticket office.,0,effect
7656,"listen to music ,or read a book while ride.",go to ticket window.,get on train.,1,cause
7657,enjoy the ride on the train.,walk to ticket counter.,get on train.,1,cause
7658,relax or read favorite magazine during journey.,go to ticket office.,get on the train.,1,cause
7659,wait until you reach your destination.,go to ticket window.,board train.,1,cause
7660,wait patiently while the train travels towards destination.,go to ticket office.,enter the appropriate train car.,1,cause
7661,relax in train.wait for correct stop.,walk to ticket counter.,board train.,1,cause
7662,ride train and enjoy journey.,go to ticket window.,getting into train when arrives.,1,cause
7663,wait till your stop.,get to ticket booth.,get on train.,1,cause
7664,relax while you reach your destination.,go to counter.,board train and be seated.,1,cause
7665,relax or watch favorite movie while train journey.,go to counter.,get on train.,1,cause
7666,enjoy train ride.,get to ticket booth.,board train and choose a seat.,1,cause
7667,"when train arrives, board the train.",enjoy the journey.,go to ticket window.,0,effect
7668,get on train.,ride train and enjoy journey.,go to ticket window.,0,effect
7669,"when train arrives, ride up the train compartment as per ticket.",sit back and relax on your seat.,go to counter.,0,effect
7670,board train when it arrives.,"listen to music ,or read a book while ride.",go to ticket office.,0,effect
7671,get on train.,enjoy the outside sceneries while on the move.,get to ticket booth.,0,effect
7672,board train.,relax and enjoy the train ride.,get to ticket booth.,0,effect
7673,get on train.,sit back and relax on your seat.,go to ticket office.,0,effect
7674,board correct train.,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",walk to ticket counter.,0,effect
7675,"when train arrives, board a car.",relax or watch favorite movie while train journey.,go to ticket office.,0,effect
7676,board train and be seated.,enjoy the view out of train.,walk to ticket counter.,0,effect
7677,walk onto the train.,enjoy the ride on the train.,get to ticket booth.,0,effect
7678,arrive at destination.,go to counter.,enter train.,1,cause
7679,arrive at destination.,go to ticket window.,enter train.,1,cause
7680,arrive at destination stop.,go to counter.,get on train.,1,cause
7681,arrive at destination.,get to ticket booth.,board train.,1,cause
7682,"you arrive to your destination, and take your luggage.",get to ticket booth.,board train.,1,cause
7683,arrive at destination stop.,walk to ticket counter.,"when train arrives, board a car.",1,cause
7684,arrive at destination.,walk to ticket counter.,enter train.,1,cause
7685,arrive at destination.,walk to ticket counter.,get on the train and enjoy.,1,cause
7686,arrive at destination.,go to ticket office.,get on train.,1,cause
7687,arrive at destination.,go to ticket window.,get on train.,1,cause
7688,arrive at destination.,get to ticket booth.,board train when it arrives.,1,cause
7689,get on train.,arrive at the target destination . .,go to counter.,0,effect
7690,getting into train when arrives.,arrive at destination.,walk to ticket counter.,0,effect
7691,board train.,arrive at destination.,go to ticket office.,0,effect
7692,get on my train.,arrive at destination.,go to ticket window.,0,effect
7693,board train.,arrive at destination.,walk to ticket counter.,0,effect
7694,board train.,arrive at the target destination . .,go to ticket office.,0,effect
7695,walk onto the train.,get to destination.,get to ticket booth.,0,effect
7697,enter the appropriate train car.,arrive at destination stop.,go to counter.,0,effect
7698,get on train.,"you arrive to your destination, and take your luggage.",walk to ticket counter.,0,effect
7699,board train and choose a seat.,arrive at destination stop.,go to counter.,0,effect
7700,get off train.,go to ticket office.,board train.,1,cause
7701,get off at destination.,go to ticket window.,get on my train.,1,cause
7702,get off at correct destination.,go to counter.,board train.,1,cause
7703,get off at destination.,go to ticket office.,get on train.,1,cause
7704,"when train reaches destination, exit train.",walk to ticket counter.,get on train.,1,cause
7705,"when train reaches destination, exit train.",go to counter.,get on train.,1,cause
7706,get off at your correct stop.,walk to ticket counter.,board train.,1,cause
7707,get off at destination.,get to ticket booth.,board train.,1,cause
7708,"when train reaches destination, exit train.",go to ticket window.,get on the train and enjoy.,1,cause
7709,"when train reaches destination, exit train.",go to ticket window.,board train.,1,cause
7710,get off train.,get to ticket booth.,board train when it arrives.,1,cause
7711,get on train.,go to ticket window.,leave train at destination.,1,effect
7712,board train when it arrives.,go to counter.,get off at correct destination.,1,effect
7713,board train.,go to ticket office.,exit train at correct stop.,1,effect
7714,enter train.,go to ticket window.,get off train.,1,effect
7715,get on train.,go to ticket window.,alight at the destination station.,1,effect
7716,get on the correct train.,go to ticket office.,depart when you arrive.,1,effect
7717,"when train arrives, board a car.",get to ticket booth.,alight at the destination station.,1,effect
7718,board the train.,go to counter.,get off at destination.,1,effect
7719,get on the correct train.,go to ticket window.,exit train.,1,effect
7720,get on the train.,go to counter.,get off train.,1,effect
7721,board correct train.,go to ticket window.,get off at correct destination.,1,effect
7722,take all the luggage out of train.,go to ticket window.,adjust luggage in the luggage space.,1,cause
7723,take all the luggage out of train.,get to ticket booth.,place luggage down.,1,cause
7724,take all the luggage out of train.,walk to ticket counter.,place luggage down.,1,cause
7726,take all the luggage out of train.,get to ticket booth.,put carry on luggage in overhead bin.,1,cause
7727,take all the luggage out of train.,go to ticket window.,keep luggage under the seat.,1,cause
7729,take all the luggage out of train.,walk to ticket counter.,keep bag under the seat.,1,cause
7730,take all the luggage out of train.,go to counter.,keep bag under the seat.,1,cause
7732,take all the luggage out of train.,go to ticket window.,keep bag under the seat.,1,cause
7733,keep luggage under the seat.,take all the luggage out of train.,get to ticket booth.,0,effect
7734,put carry on luggage in overhead bin.,take all the luggage out of train.,go to ticket window.,0,effect
7735,keep luggage in the luggage space.,take all the luggage out of train.,go to counter.,0,effect
7736,keep luggage in the luggage space.,take all the luggage out of train.,go to ticket window.,0,effect
7737,keep luggage in the luggage space.,take all the luggage out of train.,go to ticket office.,0,effect
7738,put carry on luggage in overhead bin.,take all the luggage out of train.,go to counter.,0,effect
7739,keep bag under the seat.,take all the luggage out of train.,walk to ticket counter.,0,effect
7740,place luggage down.,take all the luggage out of train.,go to ticket office.,0,effect
7742,keep luggage under the seat.,take all the luggage out of train.,walk to ticket counter.,0,effect
7744,"when train reaches destination, exit train.",go to counter.,arrive at destination.,1,cause
7745,get off train.,get to ticket booth.,arrive at the target destination . .,1,cause
7746,de-train upon reaching the destination.,go to ticket office.,get to destination.,1,cause
7747,get off at correct destination.,walk to ticket counter.,"you arrive to your destination, and take your luggage.",1,cause
7748,leave train.,go to ticket window.,arrive at destination.,1,cause
7749,depart when you arrive.,go to ticket office.,arrive at destination.,1,cause
7751,get off train.,walk to ticket counter.,arrive at the target destination . .,1,cause
7752,get off at destination.,get to ticket booth.,arrive at destination.,1,cause
7753,get off train at your stop.,go to ticket window.,arrive at destination stop.,1,cause
7755,arrive at destination.,get off at your correct stop.,get to ticket booth.,0,effect
7756,arrive at destination.,get off destination.,walk to ticket counter.,0,effect
7757,arrive at destination.,get off at your stop.,get to ticket booth.,0,effect
7758,get to destination.,disembark train.,get to ticket booth.,0,effect
7759,get to destination.,de-train upon reaching the destination.,go to ticket office.,0,effect
7760,arrive at destination stop.,de-train upon reaching the destination.,walk to ticket counter.,0,effect
7761,arrive at destination.,get off at correct destination.,go to counter.,0,effect
7762,arrive at destination.,alight at the destination station.,go to ticket office.,0,effect
7763,get to destination.,get off at destination.,walk to ticket counter.,0,effect
7764,arrive at the target destination . .,disembark train.,walk to ticket counter.,0,effect
7765,arrive at destination stop.,get off at your stop.,get to ticket booth.,0,effect
7766,go to correct platform.,stand in queue in front of a ticket counter and wait.,find out what platform the train will be on.,1,cause
7767,walk to the train platform.,stand in queue in front of a ticket counter and wait.,find out what platform the train will be on.,1,cause
7768,leave to designated area.,wait in line for getting ticket if not booked already.,find out what platform the train will be on.,1,cause
7770,leave to designated area.,wait in line for getting ticket if not booked already.,find the correct platform.,1,cause
7771,go to the platform where the train arrives.,wait in line for getting ticket if not booked already.,find out what platform the train will be on.,1,cause
7772,walk to the train platform.,wait in line for getting ticket if not booked already.,find the correct platform.,1,cause
7773,go to the platform where the train arrives.,get in line to buy ticket.,find the correct platform.,1,cause
7774,go on platform.,stand in queue in front of a ticket counter and wait.,find the correct platform.,1,cause
7775,walk to correct platform.,get in line to buy ticket.,find out what platform the train will be on.,1,cause
7776,go to the correct train platform.,stand in queue in front of a ticket counter and wait.,find out what platform the train will be on.,1,cause
7777,find out what platform the train will be on.,go to the platform where the train is expected.,get in line to buy ticket.,0,effect
7778,find out what platform the train will be on.,leave to designated area.,stand in queue in front of a ticket counter and wait.,0,effect
7779,find out what platform the train will be on.,go on platform.,wait in line for getting ticket if not booked already.,0,effect
7780,find out what platform the train will be on.,walk to the train platform.,get in line to buy ticket.,0,effect
7781,find the correct platform.,walk to correct platform.,get in line to buy ticket.,0,effect
7782,find out what platform the train will be on.,go to the assigned track.,stand in queue in front of a ticket counter and wait.,0,effect
7783,find out what platform the train will be on.,walk to the train platform.,wait in line for getting ticket if not booked already.,0,effect
7784,find the correct platform.,leave to designated area.,stand in queue in front of a ticket counter and wait.,0,effect
7785,find the correct platform.,walk to correct platform.,stand in queue in front of a ticket counter and wait.,0,effect
7786,find out what platform the train will be on.,go to the assigned track.,wait in line for getting ticket if not booked already.,0,effect
7787,find the correct platform.,go to the platform where the train arrives.,stand in queue in front of a ticket counter and wait.,0,effect
7788,board train.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7789,board correct train.,get in line to buy ticket.,train arrives at the platform.,1,cause
7790,get on the train.,stand in queue in front of a ticket counter and wait.,train arrives at time on the platform.,1,cause
7791,get on train.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7792,enter train.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7794,"when train arrives, ride up the train compartment as per ticket.",wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7795,enter train.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7796,get on the correct train.,get in line to buy ticket.,train arrives at the platform.,1,cause
7798,enter train.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7799,train arrives at time on the platform.,board train.,stand in queue in front of a ticket counter and wait.,0,effect
7800,train arrives at the platform.,board the train.,wait in line for getting ticket if not booked already.,0,effect
7801,train arrives at time on the platform.,board train when it arrives.,wait in line for getting ticket if not booked already.,0,effect
7802,train arrives at the platform.,enter train.,get in line to buy ticket.,0,effect
7803,train arrives at the platform.,board train and be seated.,stand in queue in front of a ticket counter and wait.,0,effect
7804,train arrives at the platform.,get on train.,get in line to buy ticket.,0,effect
7805,train arrives at the platform.,board train.,stand in queue in front of a ticket counter and wait.,0,effect
7806,train arrives at time on the platform.,get on the train.,wait in line for getting ticket if not booked already.,0,effect
7807,train arrives at time on the platform.,get on train.,get in line to buy ticket.,0,effect
7809,train arrives at the platform.,board train.,wait in line for getting ticket if not booked already.,0,effect
7810,find a seat.,stand in queue in front of a ticket counter and wait.,train arrives at the platform.,1,cause
7811,find an empty seat.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7812,search for the booked seat and sit down.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7813,find correct seat.sit in seat.,get in line to buy ticket.,train arrives at the platform.,1,cause
7814,find a seat and sit down.,get in line to buy ticket.,train arrives at the platform.,1,cause
7815,find the reserved seat and sit down.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7816,find seat.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7817,find a seat.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7818,find a seat.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7819,sit.,get in line to buy ticket.,train arrives at the platform.,1,cause
7821,train arrives at the platform.,sit down.,get in line to buy ticket.,0,effect
7822,train arrives at time on the platform.,sit down.,get in line to buy ticket.,0,effect
7823,train arrives at time on the platform.,find a seat.,stand in queue in front of a ticket counter and wait.,0,effect
7824,train arrives at the platform.,find a seat.,wait in line for getting ticket if not booked already.,0,effect
7825,train arrives at the platform.,find a seat and sit down.,get in line to buy ticket.,0,effect
7826,train arrives at time on the platform.,find a seat.,wait in line for getting ticket if not booked already.,0,effect
7827,train arrives at the platform.,find seat.sit down.,stand in queue in front of a ticket counter and wait.,0,effect
7829,train arrives at time on the platform.,take a seat if possible.,stand in queue in front of a ticket counter and wait.,0,effect
7830,train arrives at time on the platform.,find seat.,get in line to buy ticket.,0,effect
7831,train arrives at the platform.,choose a seat.,wait in line for getting ticket if not booked already.,0,effect
7832,show ticket pass.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7833,hand your ticket to the conductor.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7834,give ticket to conductor.,get in line to buy ticket.,train arrives at the platform.,1,cause
7835,hand your ticket to the attendant when asked.,get in line to buy ticket.,train arrives at the platform.,1,cause
7836,give ticket to conductor.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7837,show conductor your ticket.,get in line to buy ticket.,train arrives at the platform.,1,cause
7838,give ticket to steward when asked.,get in line to buy ticket.,train arrives at the platform.,1,cause
7839,give ticket to conductor.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7840,give ticket to conductor.,stand in queue in front of a ticket counter and wait.,train arrives at time on the platform.,1,cause
7841,give ticket to conductor.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7842,hand the attendant your ticket.,get in line to buy ticket.,train arrives at the platform.,1,cause
7843,train arrives at time on the platform.,show ticket pass to conductor.,stand in queue in front of a ticket counter and wait.,0,effect
7844,train arrives at time on the platform.,give ticket to conductor.,get in line to buy ticket.,0,effect
7845,train arrives at time on the platform.,give ticket to conductor.,stand in queue in front of a ticket counter and wait.,0,effect
7846,train arrives at the platform.,give ticket to attendant.,get in line to buy ticket.,0,effect
7847,train arrives at the platform.,give ticket to steward when asked.,get in line to buy ticket.,0,effect
7848,train arrives at time on the platform.,give ticket to the attendant.,wait in line for getting ticket if not booked already.,0,effect
7849,train arrives at the platform.,hand your ticket to the attendant when asked.,stand in queue in front of a ticket counter and wait.,0,effect
7850,train arrives at the platform.,show ticket pass to conductor.,wait in line for getting ticket if not booked already.,0,effect
7851,train arrives at the platform.,show receptionist train ticket.,get in line to buy ticket.,0,effect
7852,train arrives at the platform.,give ticket to steward when asked.,wait in line for getting ticket if not booked already.,0,effect
7853,train arrives at the platform.,hand the attendant your ticket.,get in line to buy ticket.,0,effect
7854,relax or listen to favorite music while in train.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7855,wait till your stop.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7856,enjoy the outside sceneries while on the move.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7857,"listen to music ,or read a book while ride.",stand in queue in front of a ticket counter and wait.,train arrives at time on the platform.,1,cause
7858,ride train.,stand in queue in front of a ticket counter and wait.,train arrives at time on the platform.,1,cause
7859,enjoy the outside sceneries while on the move.,get in line to buy ticket.,train arrives at the platform.,1,cause
7860,enjoy the journey.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7861,enjoy the view out of train.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7862,ride train and enjoy journey.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7863,enjoy the train trip.,get in line to buy ticket.,train arrives at the platform.,1,cause
7864,wait until you reach your destination.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7865,train arrives at time on the platform.,enjoy the outside sceneries while on the move.,wait in line for getting ticket if not booked already.,0,effect
7866,train arrives at the platform.,relax and wait on your seat till your stop comes.,stand in queue in front of a ticket counter and wait.,0,effect
7867,train arrives at the platform.,relax or listen to favorite music while in train.,wait in line for getting ticket if not booked already.,0,effect
7868,train arrives at the platform.,relax while you reach your destination.,stand in queue in front of a ticket counter and wait.,0,effect
7869,train arrives at the platform.,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",stand in queue in front of a ticket counter and wait.,0,effect
7870,train arrives at the platform.,enjoy train ride.,get in line to buy ticket.,0,effect
7871,train arrives at the platform.,wait until train reaches destination.,stand in queue in front of a ticket counter and wait.,0,effect
7872,train arrives at time on the platform.,wait patiently while the train travels towards destination.,stand in queue in front of a ticket counter and wait.,0,effect
7873,train arrives at the platform.,relax while you reach your destination.,get in line to buy ticket.,0,effect
7874,train arrives at time on the platform.,wait patiently while the train travels towards destination.,get in line to buy ticket.,0,effect
7875,train arrives at time on the platform.,wait till your destination stop arrives.,wait in line for getting ticket if not booked already.,0,effect
7876,arrive at destination stop.,stand in queue in front of a ticket counter and wait.,train arrives at time on the platform.,1,cause
7877,arrive at the target destination . .,stand in queue in front of a ticket counter and wait.,train arrives at time on the platform.,1,cause
7878,"you arrive to your destination, and take your luggage.",stand in queue in front of a ticket counter and wait.,train arrives at the platform.,1,cause
7879,get to destination.,get in line to buy ticket.,train arrives at the platform.,1,cause
7880,arrive at destination.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7881,arrive at destination.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7882,"you arrive to your destination, and take your luggage.",stand in queue in front of a ticket counter and wait.,train arrives at time on the platform.,1,cause
7883,arrive at destination stop.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7885,get to destination.,get in line to buy ticket.,train arrives at time on the platform.,1,cause
7886,arrive at destination.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7887,train arrives at the platform.,"you arrive to your destination, and take your luggage.",stand in queue in front of a ticket counter and wait.,0,effect
7888,train arrives at time on the platform.,arrive at the target destination . .,get in line to buy ticket.,0,effect
7889,train arrives at the platform.,arrive at the target destination . .,get in line to buy ticket.,0,effect
7890,train arrives at the platform.,arrive at destination.,wait in line for getting ticket if not booked already.,0,effect
7892,train arrives at the platform.,arrive at destination stop.,wait in line for getting ticket if not booked already.,0,effect
7893,train arrives at the platform.,arrive at destination stop.,get in line to buy ticket.,0,effect
7894,train arrives at the platform.,arrive at destination.,get in line to buy ticket.,0,effect
7897,train arrives at time on the platform.,arrive at destination.,get in line to buy ticket.,0,effect
7898,get off train.,wait in line for getting ticket if not booked already.,train arrives at time on the platform.,1,cause
7899,leave train.,stand in queue in front of a ticket counter and wait.,train arrives at the platform.,1,cause
7900,get off at correct destination.,wait in line for getting ticket if not booked already.,train arrives at the platform.,1,cause
7901,get off train.,stand in queue in front of a ticket counter and wait.,train arrives at the platform.,1,cause
