,premise,choice1,choice2,label,question
8330,bus reaches at departure station.,find empty seat.sit down.,press stop button.,0,effect
8331,bus reaches at departure station.,sit or stand to location.,"when your stop approaches, pull cord.",0,effect
8332,bus reaches at departure station.,find a seat on the bus.,pull the cord when you want the bus to stop.,0,effect
8333,bus arrives at the source location.,take a seat in the bus.,alert the driver your stop is coming.,0,effect
8334,the bus arrives at the departure station.,find an empty seat.,signal for a stop where i want to get off.,0,effect
8335,bus reaches at departure station.,find a seat.,ring the bell when you see your destination.,0,effect
8336,the bus arrives at the departure station.,find an empty seat.,pull the cord when you want the bus to stop.,0,effect
8337,bus reaches at departure station.,sit down in on empty seat in bus.,ring bell when bus approaches stop at destination.,0,effect
8338,the bus arrives at the departure station.,take available seat.,pull the cord when you want the bus to stop.,0,effect
8339,bus arrives at the source location.,find a empty seat.,"when the bus approaches your destination, press the button to signal a stop.",0,effect
8340,the bus arrives at the departure station.,sit down.,ring the bell when you see your destination.,0,effect
8341,bus reaches at departure station.,find empty seat.sit down.,pull the cord when you want the bus to stop.,0,effect
8342,bus arrives at the source location.,take available seat.,pull the cord alerting the driver to stop.,0,effect
8343,bus reaches at departure station.,take a seat in the bus.,signal for a stop where i want to get off.,0,effect
8344,bus arrives at the source station.,sit down.find an open seat.,pull the cord alerting the driver to stop.,0,effect
8345,the bus arrives at the departure station.,choose a seat.,"when your stop approaches, pull cord.",0,effect
8346,the bus arrives at the departure station.,choose a seat.,press stop button.,0,effect
8347,the bus arrives at the departure station.,sit down if possible.,pull signal for stop.,0,effect
8348,bus arrives at the source location.,sit down if possible.,"when the bus approaches your destination, press the button to signal a stop.",0,effect
8349,bus arrives at the source location.,find a seat or stand on bus.,"when the bus approaches your destination, press the button to signal a stop.",0,effect
8350,the bus arrives at the departure station.,sit down.,"when your stop approaches, pull cord.",0,effect
8351,bus reaches at departure station.,sit down.,signal for a stop where i want to get off.,0,effect
8352,find a empty seat.,pull signal for stop.,bus arrives at the source location.,1,cause
8353,find a seat.,alert the driver your stop is coming.,bus arrives at the source location.,1,cause
8354,sit down.,pull signal for stop.,bus arrives at the source station.,1,cause
8355,sit or stand to location.,"when you are near your destination, press the stop button.",bus arrives at the source location.,1,cause
8356,starting walking to seat on bus.sit in seat.,"when the bus approaches your destination, press the button to signal a stop.",bus reaches at departure station.,1,cause
8357,find a seat if available or stand if necessary.,pull the cord alerting the driver to stop.,bus arrives at the source location.,1,cause
8358,starting walking to seat on bus.sit in seat.,press stop button.,bus arrives at the source location.,1,cause
8359,find empty seat.sit down.,pull the cord alerting the driver to stop.,the bus arrives at the departure station.,1,cause
8360,sit or stand to location.,signal for a stop where i want to get off.,bus arrives at the source station.,1,cause
8361,sit down if possible.,ring the bell when you see your destination.,the bus arrives at the departure station.,1,cause
8362,walk down center of bus to find a seat.sit in seat.,pull the cord alerting the driver to stop.,bus reaches at departure station.,1,cause
8363,take a seat.,ring the bell when you see your destination.,bus arrives at the source station.,1,cause
8364,sit on a seat.,"when you are near your destination, press the stop button.",the bus arrives at the departure station.,1,cause
8365,find a vacant seat (if possible).,ring bell when bus approaches stop at destination.,bus arrives at the source location.,1,cause
8366,sit down.,"when you are near your destination, press the stop button.",bus arrives at the source location.,1,cause
8367,find a seat.,signal by bell for stop.,bus reaches at departure station.,1,cause
8369,find a empty seat.,pull the cord alerting the driver to stop.,the bus arrives at the departure station.,1,cause
8370,take your seat.,"when the bus approaches your destination, press the button to signal a stop.",bus reaches at departure station.,1,cause
8372,sit down.,"about one block away from your stop, pull the \.",bus arrives at the source station.,1,cause
8373,walk down center of bus to find a seat.sit in seat.,pull cord at stop.,bus arrives at the source location.,1,cause
8374,find a seat.,pull cord at stop.,bus arrives at the source location.,1,cause
8375,find a seat on the bus.,ring the bell when you see your destination.,bus reaches at departure station.,1,cause
8376,sit down.,signal by bell for stop.,bus arrives at the source station.,1,cause
8377,sit down in on empty seat in bus.,pull the cord when you want the bus to stop.,bus arrives at the source station.,1,cause
8378,sit down.,ring the bell when you see your destination.,bus reaches at departure station.,1,cause
8379,find a seat or stand on bus.,ring bell when bus approaches stop at destination.,bus reaches at departure station.,1,cause
8380,sit down.,signal by bell for stop.,bus arrives at the source location.,1,cause
8381,walk down center of bus to find a seat.sit in seat.,"when you are near your destination, press the stop button.",bus arrives at the source station.,1,cause
8382,sit on a seat.,pull the cord alerting the driver to stop.,bus reaches at departure station.,1,cause
8384,bus reaches at departure station.,find a seat.,stand up.walk to back door.,0,effect
8385,bus arrives at the source location.,sit on a seat.,stand up and go to door.,0,effect
8386,bus reaches at departure station.,sit down.,stand up and go to exit door for departing the bus.,0,effect
8387,bus arrives at the source station.,find a seat or stand on bus.,go to door.,0,effect
8388,bus reaches at departure station.,find a seat.,"stand, go to the exit door of bus.",0,effect
8389,bus reaches at departure station.,choose a seat.,stand up and go to exit door for departing the bus.,0,effect
8390,the bus arrives at the departure station.,sit down if possible.,stand up.walk to back door.,0,effect
8391,bus arrives at the source location.,find empty seat.sit down.,"stand, go to the exit door of bus.",0,effect
8392,bus arrives at the source station.,starting walking to seat on bus.sit in seat.,stand up and go to exit door for departing the bus.,0,effect
8393,the bus arrives at the departure station.,take a seat in the bus.,go to bus door.,0,effect
8394,bus arrives at the source station.,sit down.,stand up and go to door.,0,effect
8395,bus arrives at the source location.,find a seat.,"stand, go to the exit door of bus.",0,effect
8396,the bus arrives at the departure station.,find seat on bus and sit.,"stand, go to the exit door of bus.",0,effect
8397,bus reaches at departure station.,find a seat.,stand up and go to door.,0,effect
8398,the bus arrives at the departure station.,take your seat.,go to bus door.,0,effect
8399,bus reaches at departure station.,find a vacant seat (if possible).,stand up.walk to back door.,0,effect
8400,bus reaches at departure station.,find a empty seat.,stand up.walk to back door.,0,effect
8401,the bus arrives at the departure station.,find a seat on the bus.,stand up and go to exit door for departing the bus.,0,effect
8402,bus reaches at departure station.,find a seat or stand on bus.,"stand, go to the exit door of bus.",0,effect
8403,bus arrives at the source location.,sit down if possible.,when your stop comes get up and go the exit door of bus.,0,effect
8404,bus arrives at the source station.,sit down in on empty seat in bus.,when your stop comes get up and go the exit door of bus.,0,effect
8405,bus arrives at the source station.,find a seat if available or stand if necessary.,stand up and go to door.,0,effect
8407,the bus arrives at the departure station.,find empty seat to sit in.,go to bus door.,0,effect
8408,bus arrives at the source location.,find a seat.,go to bus door.,0,effect
8409,bus arrives at the source location.,find an empty seat.sit down or stand if there isn't an empty seat.,when your stop comes get up and go the exit door of bus.,0,effect
8410,the bus arrives at the departure station.,sit down.,"stand, go to the exit door of bus.",0,effect
8411,bus arrives at the source station.,sit down and wait for your desired stop.,stand up.walk to back door.,0,effect
8412,bus arrives at the source location.,find a vacant seat (if possible).,go to door.,0,effect
8413,the bus arrives at the departure station.,sit down.find an open seat.,stand up and go to door.,0,effect
8414,bus arrives at the source location.,take available seat.,stand up and go to door.,0,effect
8415,bus arrives at the source location.,sit down.,when your stop comes get up and go the exit door of bus.,0,effect
8416,find a seat.sit down.,go to door.,the bus arrives at the departure station.,1,cause
8417,sit down in on empty seat in bus.,stand up and go to exit door for departing the bus.,bus arrives at the source station.,1,cause
8418,find an empty seat.sit down or stand if there isn't an empty seat.,stand up and go to door.,the bus arrives at the departure station.,1,cause
8419,find a seat.sit down.,stand up and go to door.,bus reaches at departure station.,1,cause
8420,sit or stand to location.,when your stop comes get up and go the exit door of bus.,bus reaches at departure station.,1,cause
8421,take a seat in the bus.,stand up.walk to back door.,bus arrives at the source location.,1,cause
8422,choose a seat.,stand up and go to door.,bus arrives at the source location.,1,cause
8423,sit down and wait for your desired stop.,"stand, go to the exit door of bus.",bus arrives at the source location.,1,cause
8424,find a empty seat.,go to bus door.,bus arrives at the source location.,1,cause
8425,choose a seat.,stand up and go to door.,bus arrives at the source station.,1,cause
8426,take available seat.,go to door.,bus arrives at the source station.,1,cause
8427,sit down.,go to door.,bus arrives at the source station.,1,cause
8428,find a seat or stand on bus.,stand up.walk to back door.,bus arrives at the source station.,1,cause
8429,sit down.,when your stop comes get up and go the exit door of bus.,the bus arrives at the departure station.,1,cause
8431,find seat on bus and sit.,stand up and go to door.,bus reaches at departure station.,1,cause
8432,take a seat.,go to bus door.,the bus arrives at the departure station.,1,cause
8433,sit down.,go to door.,the bus arrives at the departure station.,1,cause
8434,find a seat or stand on bus.,stand up.walk to back door.,bus arrives at the source location.,1,cause
8435,sit down and wait for your desired stop.,go to bus door.,bus arrives at the source station.,1,cause
8436,sit down.find an open seat.,stand up and go to exit door for departing the bus.,bus arrives at the source station.,1,cause
8438,find seat on bus.,stand up.walk to back door.,bus reaches at departure station.,1,cause
8439,find a seat on the bus.,stand up.walk to back door.,the bus arrives at the departure station.,1,cause
8440,take a seat in the bus.,go to door.,bus arrives at the source location.,1,cause
8441,sit down.,stand up and go to exit door for departing the bus.,bus arrives at the source station.,1,cause
8442,sit down and wait for your desired stop.,stand up and go to exit door for departing the bus.,bus reaches at departure station.,1,cause
8443,sit down and wait for your desired stop.,stand up and go to exit door for departing the bus.,the bus arrives at the departure station.,1,cause
8444,find a seat.sit down.,stand up and go to exit door for departing the bus.,bus reaches at departure station.,1,cause
8446,sit down.,go to door.,bus arrives at the source location.,1,cause
8447,find a seat.sit down.,stand up and go to door.,the bus arrives at the departure station.,1,cause
8448,the bus arrives at the departure station.,sit down.,bus has arrived on destination.,0,effect
8449,bus reaches at departure station.,walk down center of bus to find a seat.sit in seat.,bus has arrived on destination.,0,effect
8450,bus arrives at the source location.,find a seat.sit down.,bus stops at your destination.,0,effect
8451,bus arrives at the source location.,take your seat.,bus stops at your destination.,0,effect
8452,bus arrives at the source station.,sit down.,bus has arrived on destination.,0,effect
8453,bus reaches at departure station.,find a seat on the bus.,bus stops at destination.,0,effect
8454,bus arrives at the source location.,find a seat or stand on bus.,bus stops at your destination.,0,effect
8455,bus arrives at the source station.,find a vacant seat (if possible).,bus stops at destination.,0,effect
8456,bus reaches at departure station.,sit down.,bus stops at your destination.,0,effect
8457,bus arrives at the source station.,sit in bus.,bus stops at destination.,0,effect
8458,the bus arrives at the departure station.,take your seat.,bus stops at destination.,0,effect
8459,bus reaches at departure station.,find a seat.,bus stops at your destination.,0,effect
8460,bus reaches at departure station.,choose a seat.,bus stops at your destination.,0,effect
8461,bus arrives at the source location.,walk down center of bus to find a seat.sit in seat.,bus stops at your destination.,0,effect
8462,bus arrives at the source location.,find an empty seat.sit down or stand if there isn't an empty seat.,bus stops at your destination.,0,effect
8463,the bus arrives at the departure station.,find seat on bus.,bus stops at your destination.,0,effect
8464,the bus arrives at the departure station.,sit down.,bus stops at destination.,0,effect
8465,bus arrives at the source station.,choose a seat.,bus stops at destination.,0,effect
8467,bus arrives at the source station.,sit or stand to location.,bus stops at your destination.,0,effect
8468,bus reaches at departure station.,find seat on bus and sit.,bus stops at your destination.,0,effect
8469,the bus arrives at the departure station.,sit or stand to location.,bus stops at destination.,0,effect
8470,bus arrives at the source station.,sit down.,bus stops at destination.,0,effect
8472,bus arrives at the source station.,find an empty seat.,bus has arrived on destination.,0,effect
8473,bus arrives at the source location.,sit down.,bus stops at destination.,0,effect
8474,bus reaches at departure station.,sit in bus.,bus stops at your destination.,0,effect
8475,the bus arrives at the departure station.,sit down and wait for your desired stop.,bus stops at destination.,0,effect
8476,bus arrives at the source station.,find an empty seat.sit down or stand if there isn't an empty seat.,bus stops at destination.,0,effect
8477,bus arrives at the source station.,sit on a seat.,bus stops at your destination.,0,effect
8478,bus arrives at the source location.,find a seat on the bus.,bus has arrived on destination.,0,effect
8479,the bus arrives at the departure station.,sit down.,bus stops at your destination.,0,effect
8480,find empty seat to sit in.,bus stops at your destination.,bus arrives at the source station.,1,cause
8481,sit down.,bus has arrived on destination.,the bus arrives at the departure station.,1,cause
8482,take available seat.,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8483,find a seat.,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8484,choose a seat.,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8485,sit down.,bus stops at destination.,bus reaches at departure station.,1,cause
8486,sit down.,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8487,find a seat.sit down.,bus has arrived on destination.,the bus arrives at the departure station.,1,cause
8488,sit down.find an open seat.,bus stops at your destination.,bus arrives at the source location.,1,cause
8489,find empty seat to sit in.,bus stops at your destination.,bus reaches at departure station.,1,cause
8490,find a seat.sit down.,bus stops at your destination.,bus arrives at the source station.,1,cause
8492,sit down.,bus stops at your destination.,bus arrives at the source station.,1,cause
8494,starting walking to seat on bus.sit in seat.,bus has arrived on destination.,bus arrives at the source location.,1,cause
8495,find a seat.,bus stops at destination.,bus arrives at the source station.,1,cause
8497,find seat on bus.,bus stops at destination.,bus reaches at departure station.,1,cause
8498,find a seat if available or stand if necessary.,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8499,find an empty seat.sit down or stand if there isn't an empty seat.,bus stops at your destination.,bus arrives at the source station.,1,cause
8500,find a seat.,bus stops at your destination.,bus arrives at the source station.,1,cause
8501,sit down if possible.,bus stops at your destination.,bus arrives at the source location.,1,cause
8502,find a vacant seat (if possible).,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8503,sit on a seat.,bus stops at your destination.,bus reaches at departure station.,1,cause
8504,take a seat in the bus.,bus stops at your destination.,bus reaches at departure station.,1,cause
8505,sit down.,bus stops at your destination.,bus arrives at the source location.,1,cause
8506,find a seat or stand on bus.,bus stops at destination.,bus arrives at the source station.,1,cause
8508,find a seat.,bus stops at destination.,bus arrives at the source location.,1,cause
8509,sit in bus.,bus has arrived on destination.,bus arrives at the source location.,1,cause
8510,sit down in on empty seat in bus.,bus stops at your destination.,bus arrives at the source location.,1,cause
8511,choose a seat.,bus has arrived on destination.,bus arrives at the source location.,1,cause
8512,bus arrives at the source location.,wait for my stop.,ring the bell when you see your destination.,0,effect
8513,bus arrives at the source location.,ride to desired destination.,"when your stop approaches, pull cord.",0,effect
8514,bus arrives at the source station.,ride.,signal by bell for stop.,0,effect
8515,bus arrives at the source station.,wait for your stop.,ring bell when bus approaches stop at destination.,0,effect
8516,bus reaches at departure station.,enjoy the ride.,ring the bell when you see your destination.,0,effect
8517,the bus arrives at the departure station.,wait till my stop is approaching.,alert the driver your stop is coming.,0,effect
8518,bus arrives at the source station.,wait for bus stop destination.,ring the bell when you see your destination.,0,effect
8519,bus reaches at departure station.,ride to destination.,pull cord at stop.,0,effect
8520,bus reaches at departure station.,ride.,ring bell when bus approaches stop at destination.,0,effect
8521,the bus arrives at the departure station.,sit patiently until the bus reaches your destination bus stop.,press stop button.,0,effect
8522,bus reaches at departure station.,wait to get to destination.,ring bell when bus approaches stop at destination.,0,effect
8523,the bus arrives at the departure station.,enjoy the ride.,press stop button.,0,effect
8524,bus arrives at the source station.,ride to desired destination.,"when your stop approaches, pull cord.",0,effect
8525,the bus arrives at the departure station.,wait for bus stop destination.,ring the bell when you see your destination.,0,effect
8526,the bus arrives at the departure station.,ride to destination.,pull the cord when you want the bus to stop.,0,effect
8527,bus arrives at the source station.,wait till my stop is approaching.,pull cord at stop.,0,effect
8528,the bus arrives at the departure station.,enjoy the ride.,"about one block away from your stop, pull the \.",0,effect
8529,the bus arrives at the departure station.,sit in a seat until you see your destination.,alert the driver your stop is coming.,0,effect
8530,bus reaches at departure station.,enjoy the ride.,signal by bell for stop.,0,effect
8531,bus reaches at departure station.,sit in a seat until you see your destination.,"when you are near your destination, press the stop button.",0,effect
8532,bus reaches at departure station.,wait for stop.,ring the bell when you see your destination.,0,effect
8533,the bus arrives at the departure station.,ride.,"when your stop approaches, pull cord.",0,effect
8534,the bus arrives at the departure station.,ride on the bus.,signal for a stop where i want to get off.,0,effect
8535,bus arrives at the source station.,wait for stop.,pull signal for stop.,0,effect
8536,bus reaches at departure station.,ride to destination.,signal by bell for stop.,0,effect
8537,bus arrives at the source station.,wait for my stop.,"when the bus approaches your destination, press the button to signal a stop.",0,effect
8538,bus arrives at the source station.,wait for bus stop destination.,"about one block away from your stop, pull the \.",0,effect
8539,bus reaches at departure station.,wait for bus stop destination.,pull the cord alerting the driver to stop.,0,effect
8540,bus arrives at the source station.,sit in a seat until you see your destination.,alert the driver your stop is coming.,0,effect
8541,bus arrives at the source station.,wait for correct stop.,pull the cord when you want the bus to stop.,0,effect
8542,bus reaches at departure station.,ride on the bus.,alert the driver your stop is coming.,0,effect
8543,bus arrives at the source location.,wait for your stop.,alert the driver your stop is coming.,0,effect
8544,wait for your stop.,pull signal for stop.,bus arrives at the source location.,1,cause
8545,ride on the bus.,pull signal for stop.,bus reaches at departure station.,1,cause
8546,wait to get to destination.,signal for a stop where i want to get off.,bus arrives at the source station.,1,cause
8547,wait for my stop.,"when you are near your destination, press the stop button.",bus arrives at the source station.,1,cause
8548,sit patiently until the bus reaches your destination bus stop.,signal by bell for stop.,bus arrives at the source location.,1,cause
8549,ride bus to destination.,"about one block away from your stop, pull the \.",bus arrives at the source location.,1,cause
8550,wait for your stop.,alert the driver your stop is coming.,bus arrives at the source location.,1,cause
8551,wait for destination.,"when the bus approaches your destination, press the button to signal a stop.",bus arrives at the source station.,1,cause
8552,ride on the bus.,pull signal for stop.,bus arrives at the source location.,1,cause
8553,wait to get to destination.,"when you are near your destination, press the stop button.",bus arrives at the source station.,1,cause
8554,ride to desired destination.,"when you are near your destination, press the stop button.",bus reaches at departure station.,1,cause
8555,sit patiently until the bus reaches your destination bus stop.,"when you are near your destination, press the stop button.",bus arrives at the source location.,1,cause
8556,wait for your stop.,pull cord at stop.,bus reaches at departure station.,1,cause
8557,wait till my stop is approaching.,signal for a stop where i want to get off.,bus arrives at the source location.,1,cause
8558,sit patiently until the bus reaches your destination bus stop.,"when your stop approaches, pull cord.",bus reaches at departure station.,1,cause
8559,wait for my stop.,"when your stop approaches, pull cord.",bus arrives at the source location.,1,cause
8560,wait for your stop.,pull cord at stop.,bus arrives at the source station.,1,cause
8561,wait for your stop.,"about one block away from your stop, pull the \.",bus reaches at departure station.,1,cause
8562,wait to get to destination.,ring the bell when you see your destination.,the bus arrives at the departure station.,1,cause
8563,sit in a seat until you see your destination.,"when the bus approaches your destination, press the button to signal a stop.",the bus arrives at the departure station.,1,cause
8564,wait for destination.,signal for a stop where i want to get off.,bus reaches at departure station.,1,cause
8565,wait for correct stop.,pull signal for stop.,bus arrives at the source station.,1,cause
8566,ride on the bus.,ring the bell when you see your destination.,bus arrives at the source location.,1,cause
8567,ride to desired destination.,ring bell when bus approaches stop at destination.,the bus arrives at the departure station.,1,cause
8568,wait for destination.,"when the bus approaches your destination, press the button to signal a stop.",bus reaches at departure station.,1,cause
8569,ride to desired destination.,pull signal for stop.,bus arrives at the source location.,1,cause
8570,wait for stop.,pull cord at stop.,bus reaches at departure station.,1,cause
8571,wait for destination.,pull the cord alerting the driver to stop.,bus arrives at the source station.,1,cause
8572,wait for your stop.,pull signal for stop.,bus arrives at the source station.,1,cause
8573,ride bus to destination.,ring the bell when you see your destination.,bus reaches at departure station.,1,cause
8574,wait for your stop.,ring the bell when you see your destination.,the bus arrives at the departure station.,1,cause
8575,wait for correct stop.,"about one block away from your stop, pull the \.",bus arrives at the source station.,1,cause
8576,bus arrives at the source location.,ride.,go to bus door.,0,effect
8577,bus reaches at departure station.,wait for bus stop destination.,when your stop comes get up and go the exit door of bus.,0,effect
8578,bus reaches at departure station.,ride.,stand up and go to door.,0,effect
8579,the bus arrives at the departure station.,wait for correct stop.,go to door.,0,effect
8580,bus arrives at the source station.,ride on the bus.,"stand, go to the exit door of bus.",0,effect
8581,bus arrives at the source location.,ride.,stand up and go to exit door for departing the bus.,0,effect
8582,bus arrives at the source station.,ride.,stand up and go to exit door for departing the bus.,0,effect
8583,bus arrives at the source location.,wait for your stop.,"stand, go to the exit door of bus.",0,effect
8584,bus arrives at the source location.,wait for destination.,stand up.walk to back door.,0,effect
8585,the bus arrives at the departure station.,wait for stop.,stand up.walk to back door.,0,effect
8586,bus arrives at the source location.,wait for correct stop.,when your stop comes get up and go the exit door of bus.,0,effect
8587,bus arrives at the source station.,wait to get to destination.,stand up.walk to back door.,0,effect
8588,bus arrives at the source location.,ride bus to destination.,stand up and go to exit door for departing the bus.,0,effect
8590,bus arrives at the source station.,wait for your stop.,"stand, go to the exit door of bus.",0,effect
8591,bus arrives at the source location.,ride.,stand up and go to door.,0,effect
8592,the bus arrives at the departure station.,wait for destination.,when your stop comes get up and go the exit door of bus.,0,effect
8593,bus arrives at the source station.,ride to desired destination.,go to bus door.,0,effect
8594,bus reaches at departure station.,ride bus to destination.,stand up and go to exit door for departing the bus.,0,effect
8595,bus arrives at the source location.,ride to desired destination.,when your stop comes get up and go the exit door of bus.,0,effect
8596,bus arrives at the source location.,wait for my stop.,stand up and go to exit door for departing the bus.,0,effect
8597,bus reaches at departure station.,wait for stop.,stand up and go to exit door for departing the bus.,0,effect
8598,the bus arrives at the departure station.,wait till my stop is approaching.,when your stop comes get up and go the exit door of bus.,0,effect
8599,bus arrives at the source station.,sit patiently until the bus reaches your destination bus stop.,go to bus door.,0,effect
8600,the bus arrives at the departure station.,wait for your stop.,go to bus door.,0,effect
8601,bus arrives at the source location.,wait for my stop.,stand up.walk to back door.,0,effect
8602,bus reaches at departure station.,ride to desired destination.,stand up and go to exit door for departing the bus.,0,effect
8603,bus arrives at the source station.,wait for your stop.,go to bus door.,0,effect
8604,bus arrives at the source location.,ride on the bus.,stand up and go to door.,0,effect
8605,bus arrives at the source location.,ride to destination.,when your stop comes get up and go the exit door of bus.,0,effect
8606,bus arrives at the source location.,wait till my stop is approaching.,stand up and go to door.,0,effect
8607,the bus arrives at the departure station.,sit patiently until the bus reaches your destination bus stop.,go to bus door.,0,effect
8608,wait for correct stop.,stand up and go to door.,bus arrives at the source station.,1,cause
8610,sit in a seat until you see your destination.,go to bus door.,bus arrives at the source station.,1,cause
8611,sit in a seat until you see your destination.,stand up and go to exit door for departing the bus.,bus arrives at the source station.,1,cause
8612,wait for your stop.,when your stop comes get up and go the exit door of bus.,bus arrives at the source location.,1,cause
8613,ride on the bus.,stand up and go to exit door for departing the bus.,bus arrives at the source location.,1,cause
8614,wait for correct stop.,stand up.walk to back door.,bus arrives at the source station.,1,cause
8615,wait to get to destination.,go to bus door.,bus arrives at the source location.,1,cause
8616,wait for stop.,when your stop comes get up and go the exit door of bus.,bus arrives at the source station.,1,cause
8617,ride on the bus.,stand up and go to door.,bus arrives at the source location.,1,cause
8618,ride to destination.,when your stop comes get up and go the exit door of bus.,the bus arrives at the departure station.,1,cause
8619,wait for destination.,go to door.,the bus arrives at the departure station.,1,cause
8620,ride to desired destination.,stand up.walk to back door.,bus reaches at departure station.,1,cause
8621,ride.,stand up.walk to back door.,bus arrives at the source station.,1,cause
8622,wait for your stop.,stand up.walk to back door.,bus arrives at the source location.,1,cause
8624,wait for my stop.,go to door.,the bus arrives at the departure station.,1,cause
8625,wait for your stop.,"stand, go to the exit door of bus.",bus arrives at the source station.,1,cause
8626,ride bus to destination.,stand up and go to door.,the bus arrives at the departure station.,1,cause
8627,wait for my stop.,"stand, go to the exit door of bus.",bus arrives at the source location.,1,cause
8628,wait for correct stop.,"stand, go to the exit door of bus.",bus reaches at departure station.,1,cause
8630,enjoy the ride.,stand up.walk to back door.,bus arrives at the source location.,1,cause
8631,wait for my stop.,when your stop comes get up and go the exit door of bus.,bus arrives at the source station.,1,cause
8632,ride.,stand up and go to door.,bus arrives at the source station.,1,cause
8633,wait till my stop is approaching.,go to door.,bus reaches at departure station.,1,cause
8634,wait for destination.,when your stop comes get up and go the exit door of bus.,bus arrives at the source station.,1,cause
8635,wait for my stop.,stand up and go to exit door for departing the bus.,bus arrives at the source location.,1,cause
8636,ride to destination.,when your stop comes get up and go the exit door of bus.,bus arrives at the source location.,1,cause
8637,wait for destination.,"stand, go to the exit door of bus.",bus arrives at the source location.,1,cause
8639,sit patiently until the bus reaches your destination bus stop.,go to bus door.,bus arrives at the source location.,1,cause
8640,bus arrives at the source location.,wait for my stop.,bus stops at your destination.,0,effect
8641,bus reaches at departure station.,wait for your stop.,bus stops at destination.,0,effect
8642,bus arrives at the source station.,wait for your stop.,bus has arrived on destination.,0,effect
8643,bus arrives at the source station.,wait for bus stop destination.,bus stops at your destination.,0,effect
8644,bus arrives at the source location.,sit in a seat until you see your destination.,bus stops at destination.,0,effect
8645,the bus arrives at the departure station.,wait to get to destination.,bus has arrived on destination.,0,effect
8646,bus arrives at the source station.,wait for stop.,bus stops at your destination.,0,effect
8647,bus arrives at the source station.,wait for my stop.,bus has arrived on destination.,0,effect
8648,bus arrives at the source location.,enjoy the ride.,bus stops at your destination.,0,effect
8649,bus reaches at departure station.,wait till my stop is approaching.,bus stops at your destination.,0,effect
8650,the bus arrives at the departure station.,ride.,bus stops at your destination.,0,effect
8651,bus reaches at departure station.,sit in a seat until you see your destination.,bus stops at your destination.,0,effect
8652,the bus arrives at the departure station.,wait for correct stop.,bus has arrived on destination.,0,effect
8653,the bus arrives at the departure station.,wait for your stop.,bus stops at your destination.,0,effect
8654,the bus arrives at the departure station.,wait till my stop is approaching.,bus stops at destination.,0,effect
8655,bus reaches at departure station.,ride.,bus stops at your destination.,0,effect
8656,the bus arrives at the departure station.,enjoy the ride.,bus stops at your destination.,0,effect
8657,bus arrives at the source station.,wait for stop.,bus has arrived on destination.,0,effect
8658,the bus arrives at the departure station.,ride to desired destination.,bus stops at your destination.,0,effect
8659,bus reaches at departure station.,wait for destination.,bus stops at your destination.,0,effect
8661,bus arrives at the source station.,wait for destination.,bus has arrived on destination.,0,effect
8662,bus arrives at the source station.,wait for your stop.,bus stops at your destination.,0,effect
8664,the bus arrives at the departure station.,ride on the bus.,bus stops at destination.,0,effect
8665,bus reaches at departure station.,wait for bus stop destination.,bus stops at your destination.,0,effect
8666,bus arrives at the source station.,ride to desired destination.,bus stops at your destination.,0,effect
8667,bus reaches at departure station.,ride.,bus stops at destination.,0,effect
8668,bus reaches at departure station.,wait for bus stop destination.,bus stops at destination.,0,effect
8671,bus arrives at the source location.,ride bus to destination.,bus has arrived on destination.,0,effect
8672,ride bus to destination.,bus stops at your destination.,bus arrives at the source station.,1,cause
8673,wait to get to destination.,bus stops at your destination.,bus arrives at the source station.,1,cause
8674,sit in a seat until you see your destination.,bus stops at your destination.,bus reaches at departure station.,1,cause
8675,sit in a seat until you see your destination.,bus stops at your destination.,bus arrives at the source location.,1,cause
8676,wait for my stop.,bus stops at your destination.,bus arrives at the source station.,1,cause
8677,wait for your stop.,bus stops at destination.,bus arrives at the source station.,1,cause
8678,wait for bus stop destination.,bus stops at your destination.,bus arrives at the source location.,1,cause
8679,wait for your stop.,bus stops at your destination.,bus arrives at the source station.,1,cause
8680,ride bus to destination.,bus has arrived on destination.,bus arrives at the source location.,1,cause
8681,ride to desired destination.,bus stops at destination.,bus arrives at the source location.,1,cause
8682,wait for stop.,bus stops at your destination.,bus arrives at the source station.,1,cause
8683,wait for stop.,bus stops at destination.,bus arrives at the source station.,1,cause
8684,wait for correct stop.,bus stops at your destination.,bus arrives at the source station.,1,cause
8685,wait for correct stop.,bus stops at destination.,the bus arrives at the departure station.,1,cause
8686,wait till my stop is approaching.,bus stops at your destination.,bus arrives at the source station.,1,cause
8687,ride bus to destination.,bus stops at your destination.,bus arrives at the source location.,1,cause
8688,sit in a seat until you see your destination.,bus stops at your destination.,the bus arrives at the departure station.,1,cause
8689,wait till my stop is approaching.,bus stops at destination.,bus arrives at the source station.,1,cause
8690,ride on the bus.,bus stops at destination.,bus reaches at departure station.,1,cause
8691,wait for my stop.,bus stops at your destination.,bus reaches at departure station.,1,cause
8692,wait for bus stop destination.,bus stops at your destination.,bus arrives at the source station.,1,cause
8694,ride to destination.,bus has arrived on destination.,bus arrives at the source location.,1,cause
