,premise,choice1,choice2,label,question
8580,put tools away.,place sapling into the hole.,get relevant tools like shovel.gloves etc.get a water hose.,1,cause
8581,put tools away.,place the tree in the hole.,get gloves and shovel.,1,cause
8582,put tools away.,put the tree in the hole.,find the shovel and gloves.get the hose.,1,cause
8583,put tools away.,place sapling in hole.,"take gloves,shovel and other tools.",1,cause
8584,take off gloves and put away with shovel.,place seedling in hole.,"get a shovel,watering can and gloves.",1,cause
8585,put tools away.,place sapling into the hole.,"grab shovel,gloves and other gardening tools.",1,cause
8586,take off gloves and put away with shovel.,place the tree in the hole.,"grab shovel,gloves and other gardening tools.",1,cause
8587,take off gloves and put away with shovel.,place the roots of the tree into the hole you have dug.,get relevant tools like shovel.gloves etc.get a water hose.,1,cause
8588,put away shovel and watering can.,put the tree in the hole.,"get spade,gloves and other tools.",1,cause
8589,take off gloves and put away with shovel.,place seedling in hole.,"get shovel,gloves and tree sapling.",1,cause
8590,take off gloves and put away with shovel.,put tree in hole.,"get shovel,gloves and other tools ready.",1,cause
8591,put tools away.,put sapling in hole.,find the shovel and gloves.get the hose.,1,cause
8592,put away shovel and watering can.,place tree in hole.,"find shovel , gloves and relevant tools.",1,cause
8593,take off gloves and put away with shovel.,place the tree sapling into the hole.,find the shovel and gloves.get the hose.,1,cause
8594,put tools away.,"get shovel,gloves and watering can.",place the tree sapling into the hole.,0,cause
8595,take off gloves and put away with shovel.,place sapling in hole.,find the shovel and gloves.get the hose.,1,cause
8597,take off gloves and put away with shovel.,place plant in hole.,"get spade,gloves and other tools.",1,cause
8598,take off gloves and put away with shovel.,place seedling in hole.,"take gloves,shovel and other tools.",1,cause
8600,put tools away.,place seedling in hole.,"grab shovel,gloves and other gardening tools.",1,cause
8601,put away shovel and watering can.,place sapling in hole.,"get a shovel,watering can and gloves.",1,cause
8602,put tools away.,plant tree sapling about 4 inches in the dirt.,"take gloves,shovel and other tools.",1,cause
8603,put tools away.,place sapling into hole.,"grab shovel,gloves and other gardening tools.",1,cause
8604,take off gloves and put away with shovel.,plant tree sapling about 4 inches in the dirt.,get gloves and shovel.,1,cause
8605,put tools away.,put tree roots into hole.,"get spade,gloves and other tools.",1,cause
8606,put away shovel and watering can.,place sapling in hole.,get shovel and gloves.,1,cause
8607,put tools away.,place tree sapling into hole.,get shovel and gloves.,1,cause
8609,put away shovel and watering can.,place the roots of the tree into the hole you have dug.,get gloves.get garden supplies.,1,cause
8610,"grab shovel,gloves and other gardening tools.",place tree in hole.,put away shovel and watering can.,1,effect
8611,"get shovel,gloves and watering can.",plant tree sapling about 4 inches in the dirt.,put away shovel and watering can.,1,effect
8612,get gloves.get garden supplies.,put sapling in hole.,put tools away.,1,effect
8613,find the shovel and gloves.get the hose.,insert the sapling in the ground.,put away shovel and watering can.,1,effect
8614,get shovel and gloves.,place sapling into the hole.,put tools away.,1,effect
8615,get shovel and gloves.,put sapling in hole.,take off gloves and put away with shovel.,1,effect
8616,get shovel and gloves.,put sapling in hole.,put away shovel and watering can.,1,effect
8617,"get shovel,gloves and tree sapling.",place seedling into hole.,put away shovel and watering can.,1,effect
8618,get gloves.get garden supplies.,place the tree in the hole.,take off gloves and put away with shovel.,1,effect
8619,"get shovel,gloves and tree sapling.",put sapling in hole.,put away shovel and watering can.,1,effect
8620,get relevant tools like shovel.gloves etc.get a water hose.,place tree in hole.,put away shovel and watering can.,1,effect
8621,get relevant tools like shovel.gloves etc.get a water hose.,place tree in hole.,put tools away.,1,effect
8622,"grab shovel,gloves and other gardening tools.",place the tree in the hole.,put tools away.,1,effect
8623,"get watering can, gloves and spade.",put sapling in hole.,take off gloves and put away with shovel.,1,effect
8624,find gloves and digging tools.,place the tree in the hole.,put away shovel and watering can.,1,effect
8625,"get shovel,gloves and other tools ready.",place seedling in hole.,put tools away.,1,effect
8626,"get shovel,gardening gloves and other required tools.",plant the tree sapling in the soil.,put away shovel and watering can.,1,effect
8627,find gloves and digging tools.,place sapling into the hole.,put away shovel and watering can.,1,effect
8628,"take gloves,shovel and other tools.",place the tree inside the whole.,take off gloves and put away with shovel.,1,effect
8629,"find shovel , gloves and relevant tools.",insert tree sapling.,take off gloves and put away with shovel.,1,effect
8630,"get shovel,gloves and other tools ready.",place tree in hole.,take off gloves and put away with shovel.,1,effect
8631,get shovel and gloves.,place sapling in hole.,take off gloves and put away with shovel.,1,effect
8632,"grab shovel,gloves and other gardening tools.",plant the tree sapling in the soil.,put tools away.,1,effect
8633,"take gloves,shovel and other tools.",place tree in hole.,put away shovel and watering can.,1,effect
8634,"get a shovel,watering can and gloves.","place sapling in hole, roots down.",take off gloves and put away with shovel.,1,effect
8635,get shovel and gloves.,place the tree at the top of the hole.,put tools away.,1,effect
8636,"get spade,gloves and other tools.",place sapling into the hole.,take off gloves and put away with shovel.,1,effect
8637,get gloves.get garden supplies.,place sapling in hole.,put away shovel and watering can.,1,effect
8638,find gloves and digging tools.,gently insert it under the soil about 6 inches deep.,put tools away.,1,effect
8639,"get shovel,gloves and watering can.",place plant in hole.,take off gloves and put away with shovel.,1,effect
8640,get gloves and shovel.,insert the sapling in the ground.,take off gloves and put away with shovel.,1,effect
8641,get gloves and shovel.,place the tree sapling into the hole.,take off gloves and put away with shovel.,1,effect
8642,"get shovel,gloves and tree sapling.",place seedling in hole.,put away shovel and watering can.,1,effect
8643,"get a shovel,watering can and gloves.",put plant sapling in hole.,take off gloves and put away with shovel.,1,effect
8644,"get shovel,gardening gloves and other required tools.",plant tree sapling about 4 inches in the dirt.,put away shovel and watering can.,1,effect
8645,find gloves and digging tools.,place sapling into hole.,take off gloves and put away with shovel.,1,effect
8646,"get shovel,gloves and other tools ready.",place sapling into the hole.,take off gloves and put away with shovel.,1,effect
8647,"get a shovel,watering can and gloves.",insert tree sapling.,put tools away.,1,effect
8648,get shovel and gloves.,plant the tree.,put tools away.,1,effect
8649,"get shovel,gloves and watering can.",place sapling into the hole.,put away shovel and watering can.,1,effect
8650,"find shovel , gloves and relevant tools.",plant the tree sapling in the soil.,put tools away.,1,effect
8651,"get shovel,gloves and other tools ready.",place seedling into hole.,put away shovel and watering can.,1,effect
8652,put tools away.,get gloves and shovel.,cover hole.,0,cause
8653,put tools away.,get relevant tools like shovel.gloves etc.get a water hose.,cover tree roots with dirt.,0,cause
8654,take off gloves and put away with shovel.,"get shovel,gloves and other tools ready.",fill in space around the roots with dirt or potting soil.,0,cause
8655,put away shovel and watering can.,get gloves and shovel.,put soil back in hole around tree.,0,cause
8656,put tools away.,get gloves and shovel.,cover hole with dirt.,0,cause
8657,put away shovel and watering can.,get relevant tools like shovel.gloves etc.get a water hose.,fill the hole back with dirt.,0,cause
8658,put away shovel and watering can.,"get shovel,gloves and tree sapling.",cover hole.,0,cause
8659,take off gloves and put away with shovel.,"get shovel,gloves and tree sapling.",cover the tree with the dirt you took out of the hole.,0,cause
8660,put tools away.,"take gloves,shovel and other tools.",fill in space around the roots with dirt or potting soil.,0,cause
8661,take off gloves and put away with shovel.,"get shovel,gloves and tree sapling.",fill up the rest of the hole with dirt.,0,cause
8662,put tools away.,get gloves and shovel.,fill in any gaps in the hole with soil.,0,cause
8663,take off gloves and put away with shovel.,"get watering can, gloves and spade.",cover with soil.,0,cause
8664,take off gloves and put away with shovel.,"find shovel , gloves and relevant tools.",cover with dirt.,0,cause
8665,put away shovel and watering can.,get shovel and gloves.,replace displaced dirt.,0,cause
8666,put away shovel and watering can.,find the shovel and gloves.get the hose.,cover hole with soil.,0,cause
8667,put away shovel and watering can.,"grab shovel,gloves and other gardening tools.",cover the tree with the dirt you took out of the hole.,0,cause
8668,take off gloves and put away with shovel.,get relevant tools like shovel.gloves etc.get a water hose.,fill hole with soil.,0,cause
8669,take off gloves and put away with shovel.,find the shovel and gloves.get the hose.,replace displaced dirt.,0,cause
8670,put away shovel and watering can.,"get shovel,gloves and other tools ready.",put soil back in hole around tree.,0,cause
8671,put away shovel and watering can.,"get spade,gloves and other tools.",cover the roots with surrounding dirt.,0,cause
8672,put tools away.,get gloves.get garden supplies.,cover the roots with dirt.,0,cause
8673,put tools away.,"get shovel,gloves and watering can.",fill the hole back with dirt.,0,cause
8674,take off gloves and put away with shovel.,get gloves and shovel.,fill hole back in with dirt.,0,cause
8675,put tools away.,"get shovel,gardening gloves and other required tools.",fill the hole back with dirt.,0,cause
8676,put away shovel and watering can.,"get shovel,gloves and tree sapling.",fill hole with dirt and fertilizer.,0,cause
8677,put away shovel and watering can.,"get shovel,gloves and watering can.",replace the dirt.,0,cause
8678,put away shovel and watering can.,"grab shovel,gloves and other gardening tools.",fill in any gaps in the hole with soil.,0,cause
8679,put away shovel and watering can.,find gloves and digging tools.,cover the hole with topsoil.,0,cause
8680,put away shovel and watering can.,find the shovel and gloves.get the hose.,cover with soil.,0,cause
8681,put away shovel and watering can.,find the shovel and gloves.get the hose.,cover the roots with surrounding dirt.,0,cause
8682,put tools away.,"get shovel,gloves and other tools ready.",cover hole with soil.,0,cause
8683,put tools away.,get shovel and gloves.,add shoveled dirt back into hole.,0,cause
8684,take off gloves and put away with shovel.,"get shovel,gardening gloves and other required tools.",fill in dirt around the tree gently.,0,cause
8685,put away shovel and watering can.,get gloves.get garden supplies.,fill hole up with soil that you used to dig the hole.,0,cause
8686,put away shovel and watering can.,"get watering can, gloves and spade.",cover the tree with the dirt you took out of the hole.,0,cause
8687,take off gloves and put away with shovel.,"take gloves,shovel and other tools.",cover the roots with dirt.,0,cause
8688,put tools away.,"get watering can, gloves and spade.",fill in with dirt.,0,cause
8689,take off gloves and put away with shovel.,"grab shovel,gloves and other gardening tools.",fill hole with dirt.,0,cause
8690,put away shovel and watering can.,get relevant tools like shovel.gloves etc.get a water hose.,cover with soil.,0,cause
8691,put tools away.,get gloves and shovel.,fill in with dirt.,0,cause
8692,put tools away.,"get shovel,gardening gloves and other required tools.",fill hole with soil.,0,cause
8693,put tools away.,"grab shovel,gloves and other gardening tools.",cover hole with soil.,0,cause
8694,"get a shovel,watering can and gloves.",take off gloves and put away with shovel.,cover the roots with surrounding dirt.,0,effect
8695,get shovel and gloves.,put tools away.,fill hole with dirt.,0,effect
8696,"take gloves,shovel and other tools.",take off gloves and put away with shovel.,cover sapling with dirt.,0,effect
8697,get gloves.get garden supplies.,put tools away.,pack dirt back in.,0,effect
8698,"take gloves,shovel and other tools.",put tools away.,cover with dirt.,0,effect
8699,get gloves and shovel.,take off gloves and put away with shovel.,fill in space around the roots with dirt or potting soil.,0,effect
8700,"grab shovel,gloves and other gardening tools.",put tools away.,cover hole back up.,0,effect
8701,get shovel and gloves.,put tools away.,fill hole up with soil that you used to dig the hole.,0,effect
8702,get gloves and shovel.,put away shovel and watering can.,fill hole up with soil that you used to dig the hole.,0,effect
8703,find gloves and digging tools.,take off gloves and put away with shovel.,fill hole with soil.,0,effect
8704,"get shovel,gloves and watering can.",take off gloves and put away with shovel.,putting dirt over the plant roots.,0,effect
8705,"get shovel,gloves and other tools ready.",take off gloves and put away with shovel.,cover with dirt.,0,effect
8706,"get watering can, gloves and spade.",put tools away.,fill up the rest of the hole with dirt.,0,effect
8707,get shovel and gloves.,put tools away.,fill hole with dirt around the tree.,0,effect
8708,"get watering can, gloves and spade.",put tools away.,fill hole up with soil that you used to dig the hole.,0,effect
8709,"get shovel,gloves and tree sapling.",put away shovel and watering can.,cover hole.,0,effect
8710,get relevant tools like shovel.gloves etc.get a water hose.,put away shovel and watering can.,cover hole with dirt.,0,effect
8711,"take gloves,shovel and other tools.",put away shovel and watering can.,cover the roots with surrounding dirt.,0,effect
8712,"get shovel,gardening gloves and other required tools.",take off gloves and put away with shovel.,cover hole with dirt.,0,effect
8713,"get a shovel,watering can and gloves.",put tools away.,cover hole with soil.,0,effect
8714,get gloves and shovel.,put away shovel and watering can.,cover hole with soil.,0,effect
8715,get relevant tools like shovel.gloves etc.get a water hose.,put tools away.,cover the hole with topsoil.,0,effect
8716,"get watering can, gloves and spade.",put away shovel and watering can.,cover back up with dirt.,0,effect
8717,"get shovel,gloves and tree sapling.",put tools away.,fill hole up with soil that you used to dig the hole.,0,effect
8718,"get shovel,gloves and other tools ready.",put tools away.,hold it with one hand firmly and refill the soil.refill some more soil to fill the gap if any.,0,effect
8719,get gloves and shovel.,put tools away.,cover hole with dirt.,0,effect
8720,"take gloves,shovel and other tools.",put away shovel and watering can.,cover with dirt.,0,effect
8721,"take gloves,shovel and other tools.",put tools away.,fill hole with dirt.,0,effect
8722,"find shovel , gloves and relevant tools.",put away shovel and watering can.,cover the tree with the dirt you took out of the hole.,0,effect
8723,"get shovel,gloves and tree sapling.",put tools away.,cover sapling root over with soil.,0,effect
8724,"get shovel,gardening gloves and other required tools.",take off gloves and put away with shovel.,cover hole.,0,effect
8725,"get shovel,gloves and watering can.",take off gloves and put away with shovel.,fill hole back in with dirt.,0,effect
8726,"grab shovel,gloves and other gardening tools.",put tools away.,cover with soil.,0,effect
8727,"take gloves,shovel and other tools.",put tools away.,cover hole with soil.,0,effect
8728,find the shovel and gloves.get the hose.,put away shovel and watering can.,cover up hole.,0,effect
8729,"grab shovel,gloves and other gardening tools.",put away shovel and watering can.,cover hole with soil.,0,effect
8730,"get shovel,gardening gloves and other required tools.",put tools away.,replace displaced dirt.,0,effect
8731,get relevant tools like shovel.gloves etc.get a water hose.,put away shovel and watering can.,cover hole with soil.,0,effect
8732,"get shovel,gloves and watering can.",put away shovel and watering can.,refill hole with remaining dirt.,0,effect
8733,"get spade,gloves and other tools.",take off gloves and put away with shovel.,cover roots with dirt.,0,effect
8734,get shovel and gloves.,put away shovel and watering can.,put dirt back into hole.,0,effect
8736,put away shovel and watering can.,get gloves and shovel.,hold the tree upright while filling the hole back up.,0,cause
8737,take off gloves and put away with shovel.,"take gloves,shovel and other tools.",hold the tree upright while filling the hole back up.,0,cause
8738,put tools away.,get relevant tools like shovel.gloves etc.get a water hose.,hold the tree upright while filling the hole back up.,0,cause
8740,put tools away.,get gloves.get garden supplies.,hold the tree upright while filling the hole back up.,0,cause
8741,put tools away.,get gloves and shovel.,hold the tree upright while filling the hole back up.,0,cause
8742,take off gloves and put away with shovel.,find gloves and digging tools.,hold the tree upright while filling the hole back up.,0,cause
8743,put away shovel and watering can.,find the shovel and gloves.get the hose.,hold the tree upright while filling the hole back up.,0,cause
8744,take off gloves and put away with shovel.,get gloves and shovel.,hold the tree upright while filling the hole back up.,0,cause
8745,put away shovel and watering can.,get gloves.get garden supplies.,hold the tree upright while filling the hole back up.,0,cause
8746,put tools away.,"find shovel , gloves and relevant tools.",hold the tree upright while filling the hole back up.,0,cause
8747,put away shovel and watering can.,"grab shovel,gloves and other gardening tools.",hold the tree upright while filling the hole back up.,0,cause
8748,put away shovel and watering can.,"get spade,gloves and other tools.",hold the tree upright while filling the hole back up.,0,cause
8750,take off gloves and put away with shovel.,find the shovel and gloves.get the hose.,hold the tree upright while filling the hole back up.,0,cause
8751,take off gloves and put away with shovel.,"get shovel,gloves and tree sapling.",hold the tree upright while filling the hole back up.,0,cause
8752,put tools away.,"get shovel,gloves and watering can.",hold the tree upright while filling the hole back up.,0,cause
8753,take off gloves and put away with shovel.,"grab shovel,gloves and other gardening tools.",hold the tree upright while filling the hole back up.,0,cause
8754,put tools away.,"get spade,gloves and other tools.",hold the tree upright while filling the hole back up.,0,cause
8755,take off gloves and put away with shovel.,"get a shovel,watering can and gloves.",hold the tree upright while filling the hole back up.,0,cause
8756,put tools away.,find gloves and digging tools.,hold the tree upright while filling the hole back up.,0,cause
8758,put tools away.,"take gloves,shovel and other tools.",hold the tree upright while filling the hole back up.,0,cause
8759,take off gloves and put away with shovel.,get shovel and gloves.,hold the tree upright while filling the hole back up.,0,cause
8760,put tools away.,"get shovel,gloves and tree sapling.",hold the tree upright while filling the hole back up.,0,cause
8761,take off gloves and put away with shovel.,"find shovel , gloves and relevant tools.",hold the tree upright while filling the hole back up.,0,cause
8764,take off gloves and put away with shovel.,"get shovel,gloves and watering can.",hold the tree upright while filling the hole back up.,0,cause
8765,put tools away.,"get a shovel,watering can and gloves.",hold the tree upright while filling the hole back up.,0,cause
8766,put away shovel and watering can.,get shovel and gloves.,hold the tree upright while filling the hole back up.,0,cause
8768,take off gloves and put away with shovel.,"get shovel,gloves and other tools ready.",hold the tree upright while filling the hole back up.,0,cause
8770,take off gloves and put away with shovel.,get relevant tools like shovel.gloves etc.get a water hose.,hold the tree upright while filling the hole back up.,0,cause
8773,put away shovel and watering can.,"get shovel,gloves and tree sapling.",hold the tree upright while filling the hole back up.,0,cause
8775,take off gloves and put away with shovel.,"get watering can, gloves and spade.",hold the tree upright while filling the hole back up.,0,cause
8776,put tools away.,"get watering can, gloves and spade.",hold the tree upright while filling the hole back up.,0,cause
8778,"get a shovel,watering can and gloves.",put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8779,get gloves.get garden supplies.,put tools away.,hold the tree upright while filling the hole back up.,0,effect
8780,get shovel and gloves.,put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8782,"get spade,gloves and other tools.",put tools away.,hold the tree upright while filling the hole back up.,0,effect
8783,find gloves and digging tools.,put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8784,get relevant tools like shovel.gloves etc.get a water hose.,take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8785,"get shovel,gloves and tree sapling.",put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8786,"get shovel,gloves and watering can.",take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8787,"get shovel,gloves and tree sapling.",take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8789,find the shovel and gloves.get the hose.,put tools away.,hold the tree upright while filling the hole back up.,0,effect
8791,get gloves and shovel.,put tools away.,hold the tree upright while filling the hole back up.,0,effect
8792,"get shovel,gloves and other tools ready.",take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8795,"get shovel,gloves and tree sapling.",put tools away.,hold the tree upright while filling the hole back up.,0,effect
8796,"get a shovel,watering can and gloves.",take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8798,"find shovel , gloves and relevant tools.",put tools away.,hold the tree upright while filling the hole back up.,0,effect
8800,"get a shovel,watering can and gloves.",put tools away.,hold the tree upright while filling the hole back up.,0,effect
8801,find the shovel and gloves.get the hose.,take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8805,get gloves and shovel.,take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8806,get shovel and gloves.,put tools away.,hold the tree upright while filling the hole back up.,0,effect
8807,"get shovel,gloves and other tools ready.",put tools away.,hold the tree upright while filling the hole back up.,0,effect
8809,find gloves and digging tools.,put tools away.,hold the tree upright while filling the hole back up.,0,effect
8811,"get shovel,gardening gloves and other required tools.",take off gloves and put away with shovel.,hold the tree upright while filling the hole back up.,0,effect
8812,"get watering can, gloves and spade.",put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8814,"get shovel,gardening gloves and other required tools.",put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8815,find the shovel and gloves.get the hose.,put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8816,"get shovel,gloves and other tools ready.",put away shovel and watering can.,hold the tree upright while filling the hole back up.,0,effect
8820,put tools away.,get shovel and gloves.,make sure it is stable.,0,cause
8821,put tools away.,"get shovel,gloves and tree sapling.",make sure it is stable.,0,cause
8822,put tools away.,get shovel and gloves.,make sure tree is standing straight and secure.,0,cause
8823,put away shovel and watering can.,get gloves and shovel.,make sure it is stable.,0,cause
8824,put tools away.,"get shovel,gardening gloves and other required tools.",make sure tree is standing straight and secure.,0,cause
8825,put tools away.,find the shovel and gloves.get the hose.,make sure it is stable.,0,cause
8826,put away shovel and watering can.,get shovel and gloves.,make sure tree is standing straight and secure.,0,cause
8827,put tools away.,get gloves and shovel.,make sure tree is standing straight and secure.,0,cause
8828,put tools away.,find the shovel and gloves.get the hose.,make sure tree is standing straight and secure.,0,cause
8829,take off gloves and put away with shovel.,get shovel and gloves.,make sure tree is standing straight and secure.,0,cause
8830,put away shovel and watering can.,"get spade,gloves and other tools.",make sure tree is standing straight and secure.,0,cause
8831,take off gloves and put away with shovel.,get relevant tools like shovel.gloves etc.get a water hose.,make sure tree is standing straight and secure.,0,cause
8832,put away shovel and watering can.,"get shovel,gloves and watering can.",make sure it is stable.,0,cause
8833,put tools away.,"take gloves,shovel and other tools.",make sure tree is standing straight and secure.,0,cause
8834,take off gloves and put away with shovel.,find gloves and digging tools.,make sure it is stable.,0,cause
8836,put away shovel and watering can.,"get shovel,gloves and tree sapling.",make sure it is stable.,0,cause
8837,take off gloves and put away with shovel.,"get shovel,gloves and other tools ready.",make sure it is stable.,0,cause
8839,put away shovel and watering can.,"get a shovel,watering can and gloves.",make sure tree is standing straight and secure.,0,cause
8841,put away shovel and watering can.,"get shovel,gardening gloves and other required tools.",make sure tree is standing straight and secure.,0,cause
8842,put tools away.,"grab shovel,gloves and other gardening tools.",make sure tree is standing straight and secure.,0,cause
8843,take off gloves and put away with shovel.,"get a shovel,watering can and gloves.",make sure it is stable.,0,cause
8845,take off gloves and put away with shovel.,find the shovel and gloves.get the hose.,make sure it is stable.,0,cause
8846,take off gloves and put away with shovel.,get gloves.get garden supplies.,make sure it is stable.,0,cause
8848,put tools away.,get gloves.get garden supplies.,make sure it is stable.,0,cause
8849,take off gloves and put away with shovel.,"grab shovel,gloves and other gardening tools.",make sure tree is standing straight and secure.,0,cause
8850,put away shovel and watering can.,"get a shovel,watering can and gloves.",make sure it is stable.,0,cause
8851,put away shovel and watering can.,find gloves and digging tools.,make sure it is stable.,0,cause
8852,take off gloves and put away with shovel.,get gloves.get garden supplies.,make sure tree is standing straight and secure.,0,cause
8853,put away shovel and watering can.,get shovel and gloves.,make sure it is stable.,0,cause
8854,put away shovel and watering can.,"grab shovel,gloves and other gardening tools.",make sure it is stable.,0,cause
8855,put away shovel and watering can.,"get shovel,gloves and watering can.",make sure tree is standing straight and secure.,0,cause
8856,put tools away.,"get spade,gloves and other tools.",make sure tree is standing straight and secure.,0,cause
8857,put tools away.,"take gloves,shovel and other tools.",make sure it is stable.,0,cause
8859,put away shovel and watering can.,"find shovel , gloves and relevant tools.",make sure it is stable.,0,cause
8860,put tools away.,"get shovel,gloves and watering can.",make sure it is stable.,0,cause
8861,put tools away.,"get watering can, gloves and spade.",make sure tree is standing straight and secure.,0,cause
8862,get gloves and shovel.,put tools away.,make sure it is stable.,0,effect
8863,"take gloves,shovel and other tools.",take off gloves and put away with shovel.,make sure tree is standing straight and secure.,0,effect
8864,get relevant tools like shovel.gloves etc.get a water hose.,put away shovel and watering can.,make sure it is stable.,0,effect
8865,get gloves and shovel.,take off gloves and put away with shovel.,make sure it is stable.,0,effect
8866,get gloves and shovel.,put away shovel and watering can.,make sure it is stable.,0,effect
8867,get shovel and gloves.,put away shovel and watering can.,make sure tree is standing straight and secure.,0,effect
8868,"get shovel,gloves and watering can.",put away shovel and watering can.,make sure it is stable.,0,effect
8869,"grab shovel,gloves and other gardening tools.",put away shovel and watering can.,make sure it is stable.,0,effect
8871,"grab shovel,gloves and other gardening tools.",put tools away.,make sure tree is standing straight and secure.,0,effect
8873,"get watering can, gloves and spade.",take off gloves and put away with shovel.,make sure tree is standing straight and secure.,0,effect
8874,"get spade,gloves and other tools.",put tools away.,make sure tree is standing straight and secure.,0,effect
8875,find the shovel and gloves.get the hose.,put tools away.,make sure it is stable.,0,effect
8878,find the shovel and gloves.get the hose.,take off gloves and put away with shovel.,make sure tree is standing straight and secure.,0,effect
8879,get gloves and shovel.,put tools away.,make sure tree is standing straight and secure.,0,effect
8881,"get a shovel,watering can and gloves.",put tools away.,make sure it is stable.,0,effect
8883,"find shovel , gloves and relevant tools.",take off gloves and put away with shovel.,make sure it is stable.,0,effect
8885,find the shovel and gloves.get the hose.,put tools away.,make sure tree is standing straight and secure.,0,effect
8886,find gloves and digging tools.,put away shovel and watering can.,make sure tree is standing straight and secure.,0,effect
8889,"take gloves,shovel and other tools.",put away shovel and watering can.,make sure tree is standing straight and secure.,0,effect
8890,"get shovel,gloves and tree sapling.",put tools away.,make sure it is stable.,0,effect
8891,get shovel and gloves.,put tools away.,make sure it is stable.,0,effect
8892,find the shovel and gloves.get the hose.,put away shovel and watering can.,make sure it is stable.,0,effect
8893,get gloves.get garden supplies.,put away shovel and watering can.,make sure tree is standing straight and secure.,0,effect
8894,"take gloves,shovel and other tools.",take off gloves and put away with shovel.,make sure it is stable.,0,effect
8897,get gloves.get garden supplies.,put tools away.,make sure it is stable.,0,effect
8899,"get shovel,gloves and tree sapling.",put away shovel and watering can.,make sure it is stable.,0,effect
8900,get shovel and gloves.,put away shovel and watering can.,make sure it is stable.,0,effect
8901,get gloves and shovel.,put away shovel and watering can.,make sure tree is standing straight and secure.,0,effect
8902,find gloves and digging tools.,take off gloves and put away with shovel.,make sure tree is standing straight and secure.,0,effect
8903,"get shovel,gloves and other tools ready.",put tools away.,make sure it is stable.,0,effect
8904,ensure the hole is not too deep and not too narrow.,put on gloves.,dig hole in ground about 16 inches deep.,1,cause
8905,ensure the hole is not too deep and not too narrow.,put on gloves.,dig hole for tree.,1,cause
8906,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig a hole where you want to plant tree.,1,cause
8907,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig hole.,1,cause
8908,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig hole in ground.,1,cause
8909,ensure the hole is not too deep and not too narrow.,put on gloves.,dig a hole in the ground.,1,cause
8910,ensure the hole is not too deep and not too narrow.,put on gloves.,dig hole for tree with shovel.,1,cause
8911,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig the hole for the tree.,1,cause
8912,ensure the hole is not too deep and not too narrow.,put on gloves.,dig small hole in dirt.,1,cause
8914,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig a hole.,1,cause
8915,ensure the hole is not too deep and not too narrow.,put on gloves.,dig a hole deep and wide enough to accommodate the roots.,1,cause
8916,ensure the hole is not too deep and not too narrow.,put on gloves.,dig hole in ground.,1,cause
8918,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig a hole into the ground.,1,cause
8919,ensure the hole is not too deep and not too narrow.,put on gloves.,dig hole.,1,cause
8921,ensure the hole is not too deep and not too narrow.,put on gloves.,use shovel to dig hole.,1,cause
8922,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig hole big enough for tree to grow.,1,cause
8924,ensure the hole is not too deep and not too narrow.,put on gloves.,dig hole at least 5 inches bigger then the root ball of tree.start digging.,1,cause
8926,ensure the hole is not too deep and not too narrow.,put on gloves.,dig hole in the ground.,1,cause
8928,ensure the hole is not too deep and not too narrow.,put on gloves.,"try to dig a hole twice as wide as the pot.also,dig hole deep enough for the roots.",1,cause
8930,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig a hole deep and wide enough to accommodate the roots.,1,cause
8931,ensure the hole is not too deep and not too narrow.,put on gloves.,dig a hole into the ground.,1,cause
8933,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,make a hole.,1,cause
8936,ensure the hole is not too deep and not too narrow.,put on gloves.,dig a hole with shovel.,1,cause
8937,ensure the hole is not too deep and not too narrow.,put on gloves.,dig a very deep hole with a shovel.,1,cause
8938,ensure the hole is not too deep and not too narrow.,put on gloves.,dig a hole according to the size of the sapling.,1,cause
8939,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig a hole of appropriate size.,1,cause
8940,ensure the hole is not too deep and not too narrow.,put on gloves and sunglasses.,dig a hole in the yard.,1,cause
