,premise,choice1,choice2,label,question
7615,measure ingredients in designated measuring cups.,add cake mix to utensil.,turn off oven and let the cake cool.,0,effect
7616,measure ingredients in designated measuring cups.,"once home, pour dry mix into bowl.add eggs, oil, water.",turn off oven and let the cake cool.,0,effect
7617,measure ingredients in designated measuring cups.,fill bowl with ingredients.,turn off the oven.,0,effect
7618,measure wet ingredients.measure dry ingredients.,put all ingredients in bowl.,turn off oven .,0,effect
7619,measure wet ingredients.measure dry ingredients.,add cake mix to utensil.,turn oven off.,0,effect
7620,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,turn off oven.,measure each ingredient according to the recipe.,1,cause
7621,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,turn off oven.,measure ingredients in designated measuring cups.,1,cause
7622,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",turn oven off.,measure ingredients in designated measuring cups.,1,cause
7623,add the dry mixture to the wet mixture(in the bowl).,turn off oven and let the cake cool.,measure ingredients in designated measuring cups.,1,cause
7624,add cake mix to utensil.,turn off oven.,measure ingredients in designated measuring cups.,1,cause
7625,"once home, pour dry mix into bowl.add eggs, oil, water.",turn off oven.,measure each ingredient according to the recipe.,1,cause
7626,fill bowl with ingredients.,turn off oven.,measure each ingredient according to the recipe.,1,cause
7627,put all ingredients in bowl.,turn oven off.,measure ingredients in designated measuring cups.,1,cause
7628,add ingredients to bowl.,turn off the oven.,measure each ingredient according to the recipe.,1,cause
7629,pour wet mixture into dry mixture bowl.,turn off oven and let the cake cool.,measure ingredients in designated measuring cups.,1,cause
7630,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",turn off oven.,measure each ingredient according to the recipe.,1,cause
7631,put all ingredients in bowl.,turn off oven.,measure wet ingredients.measure dry ingredients.,1,cause
7632,measure each ingredient according to the recipe.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7633,measure ingredients in designated measuring cups.,add the rest of the ingredients to bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7634,measure each ingredient according to the recipe.,add cake mix to utensil.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7635,measure ingredients in designated measuring cups.,begin adding ingredients to the utensil.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7636,measure ingredients in designated measuring cups.,add the dry mixture to the wet mixture(in the bowl).,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7637,measure wet ingredients.measure dry ingredients.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.","if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7638,measure wet ingredients.measure dry ingredients.,put all ingredients in bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7639,measure wet ingredients.measure dry ingredients.,add cake mix to utensil.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7640,measure each ingredient according to the recipe.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7641,measure ingredients in designated measuring cups.,add ingredients to bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7642,measure each ingredient according to the recipe.,fill bowl with ingredients.,"if cake is not done, bake additional minutes, up to maximum on box.",0,effect
7644,add ingredients to bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",measure each ingredient according to the recipe.,1,cause
7645,pour wet mixture into dry mixture bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",measure each ingredient according to the recipe.,1,cause
7646,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.","if cake is not done, bake additional minutes, up to maximum on box.",measure wet ingredients.measure dry ingredients.,1,cause
7647,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.","if cake is not done, bake additional minutes, up to maximum on box.",measure ingredients in designated measuring cups.,1,cause
7648,add the rest of the ingredients to bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",measure wet ingredients.measure dry ingredients.,1,cause
7649,add the dry mixture to the wet mixture(in the bowl).,"if cake is not done, bake additional minutes, up to maximum on box.",measure ingredients in designated measuring cups.,1,cause
7650,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,"if cake is not done, bake additional minutes, up to maximum on box.",measure wet ingredients.measure dry ingredients.,1,cause
7651,put all ingredients in bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",measure wet ingredients.measure dry ingredients.,1,cause
7652,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.","if cake is not done, bake additional minutes, up to maximum on box.",measure ingredients in designated measuring cups.,1,cause
7653,add ingredients to bowl.,"if cake is not done, bake additional minutes, up to maximum on box.",measure ingredients in designated measuring cups.,1,cause
7655,fill bowl with ingredients.,"if cake is not done, bake additional minutes, up to maximum on box.",measure ingredients in designated measuring cups.,1,cause
7656,measure wet ingredients.measure dry ingredients.,begin adding ingredients to the utensil.,remove cake pan when timer goes off.,0,effect
7657,measure wet ingredients.measure dry ingredients.,add the rest of the ingredients to bowl.,take the cake out of the oven and let it cool.,0,effect
7658,measure wet ingredients.measure dry ingredients.,add ingredients to bowl.,take cake out the oven.,0,effect
7659,measure ingredients in designated measuring cups.,fill bowl with ingredients.,take cake out the oven.,0,effect
7660,measure wet ingredients.measure dry ingredients.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.","when done, take out to cool.",0,effect
7661,measure wet ingredients.measure dry ingredients.,add the dry mixture to the wet mixture(in the bowl).,take cake out of oven.,0,effect
7662,measure each ingredient according to the recipe.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,take cake out.,0,effect
7663,measure ingredients in designated measuring cups.,"once home, pour dry mix into bowl.add eggs, oil, water.",remove cake.,0,effect
7664,measure wet ingredients.measure dry ingredients.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",take the cake out of oven .,0,effect
7665,measure wet ingredients.measure dry ingredients.,add cake mix to utensil.,use oven mitts to carefully remove the cake from the oven.,0,effect
7666,measure each ingredient according to the recipe.,add the rest of the ingredients to bowl.,remove cake from oven and cool.,0,effect
7667,measure ingredients in designated measuring cups.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,use pot holder to remove from oven.,0,effect
7668,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,measure ingredients in designated measuring cups.,1,cause
7669,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,take cake out of oven.after ten minutes flip cake out onto cooling rack.,measure each ingredient according to the recipe.,1,cause
7670,fill bowl with ingredients.,take pan out of oven and let cake cool down for 1 hour.,measure each ingredient according to the recipe.,1,cause
7671,add ingredients in mixing bowl .,remove from oven.,measure wet ingredients.measure dry ingredients.,1,cause
7672,pour wet mixture into dry mixture bowl.,take cake out.,measure wet ingredients.measure dry ingredients.,1,cause
7673,add ingredients in mixing bowl .,take out and frost cake.,measure each ingredient according to the recipe.,1,cause
7674,add ingredients to bowl.,take it out.,measure wet ingredients.measure dry ingredients.,1,cause
7675,begin adding ingredients to the utensil.,remove cake.,measure wet ingredients.measure dry ingredients.,1,cause
7676,pour wet mixture into dry mixture bowl.,take it out of the oven.,measure wet ingredients.measure dry ingredients.,1,cause
7677,add ingredients to bowl.,take cake out the oven.,measure each ingredient according to the recipe.,1,cause
7678,add the rest of the ingredients to bowl.,remove cake from oven to cool.,measure each ingredient according to the recipe.,1,cause
7679,put all ingredients in bowl.,remove finished cake when timer goes off.,measure ingredients in designated measuring cups.,1,cause
7680,measure ingredients in designated measuring cups.,add cake mix to utensil.,remove cake from cake pan.,0,effect
7681,measure wet ingredients.measure dry ingredients.,add cake mix to bowl.and add ingredients.,remove cake from cake pan.,0,effect
7682,measure ingredients in designated measuring cups.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",carefully remove cake from pan.,0,effect
7683,measure each ingredient according to the recipe.,add ingredients to bowl.,carefully remove cake from pan.,0,effect
7684,measure wet ingredients.measure dry ingredients.,add ingredients in mixing bowl .,carefully remove cake from pan.,0,effect
7685,measure each ingredient according to the recipe.,add ingredients in mixing bowl .,carefully remove cake from pan.,0,effect
7686,measure ingredients in designated measuring cups.,add cake mix to bowl.and add ingredients.,turn cake out onto cake plate.,0,effect
7687,measure wet ingredients.measure dry ingredients.,pour wet mixture into dry mixture bowl.,carefully remove cake from pan.,0,effect
7688,measure ingredients in designated measuring cups.,add ingredients in mixing bowl .,remove from pan.,0,effect
7689,measure each ingredient according to the recipe.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",remove from pan.,0,effect
7690,measure wet ingredients.measure dry ingredients.,add ingredients to bowl.,carefully remove cake from pan.,0,effect
7691,measure wet ingredients.measure dry ingredients.,add ingredients in mixing bowl .,turn cake out onto cake plate.,0,effect
7692,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",remove cake from cake pan.,measure each ingredient according to the recipe.,1,cause
7693,pour wet mixture into dry mixture bowl.,carefully remove cake from pan.,measure ingredients in designated measuring cups.,1,cause
7694,add cake mix to bowl.and add ingredients.,turn cake out onto cake plate.,measure each ingredient according to the recipe.,1,cause
7695,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",remove from pan.,measure ingredients in designated measuring cups.,1,cause
7696,"once home, pour dry mix into bowl.add eggs, oil, water.",remove the tin.,measure ingredients in designated measuring cups.,1,cause
7697,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",remove the tin.,measure wet ingredients.measure dry ingredients.,1,cause
7698,add ingredients to bowl.,now invert the plate on the cake table.,measure wet ingredients.measure dry ingredients.,1,cause
7699,begin adding ingredients to the utensil.,turn cake out onto cake plate.,measure each ingredient according to the recipe.,1,cause
7700,"once home, pour dry mix into bowl.add eggs, oil, water.",carefully remove cake from pan.,measure each ingredient according to the recipe.,1,cause
7701,fill bowl with ingredients.,turn cake out onto cake plate.,measure wet ingredients.measure dry ingredients.,1,cause
7702,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,remove from pan.,measure each ingredient according to the recipe.,1,cause
7703,fill bowl with ingredients.,remove cake from cake pan.,measure ingredients in designated measuring cups.,1,cause
7704,measure ingredients in designated measuring cups.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",put frosting on cake.,0,effect
7705,measure each ingredient according to the recipe.,add cake mix to utensil.,frost cake and eat.,0,effect
7706,measure each ingredient according to the recipe.,add ingredients in mixing bowl .,put frosting on cake.,0,effect
7707,measure wet ingredients.measure dry ingredients.,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.",design it with cream on borders and write name with cone if desired.,0,effect
7708,measure wet ingredients.measure dry ingredients.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,ice cake.,0,effect
7709,measure each ingredient according to the recipe.,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,frost cake.,0,effect
7710,measure each ingredient according to the recipe.,add cake mix to bowl.and add ingredients.,frost cake and eat.,0,effect
7711,measure wet ingredients.measure dry ingredients.,"once home, pour dry mix into bowl.add eggs, oil, water.",frost cake.,0,effect
7712,measure each ingredient according to the recipe.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",frost cake and eat.,0,effect
7713,measure ingredients in designated measuring cups.,add the rest of the ingredients to bowl.,put any frosting or toppings on it.,0,effect
7714,measure ingredients in designated measuring cups.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",apply icing or glaze.,0,effect
7715,measure wet ingredients.measure dry ingredients.,"once home, pour dry mix into bowl.add eggs, oil, water.",ice cake.,0,effect
7716,"open the box and pour the mix into the bowl.add the egg, water and oil to the mix.","add frosting, sprinkles for decoration.",measure each ingredient according to the recipe.,1,cause
7717,add cake mix to bowl.and add ingredients.,frost cake.,measure wet ingredients.measure dry ingredients.,1,cause
7718,pour wet mixture into dry mixture bowl.,"after cake cools, put frosting on cake.",measure wet ingredients.measure dry ingredients.,1,cause
7719,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,add frosting.,measure ingredients in designated measuring cups.,1,cause
7720,add cake mix to bowl.and add ingredients.,ice the cake.,measure each ingredient according to the recipe.,1,cause
7721,"once home, pour dry mix into bowl.add eggs, oil, water.",frost cake.,measure ingredients in designated measuring cups.,1,cause
7722,begin adding ingredients to the utensil.,"once cool, decorate it as you want to.",measure each ingredient according to the recipe.,1,cause
7723,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",frost cake.,measure each ingredient according to the recipe.,1,cause
7724,"once home, pour dry mix into bowl.add eggs, oil, water.",put any frosting or toppings on it.,measure each ingredient according to the recipe.,1,cause
7725,fill bowl with ingredients.,put frosting on cake.,measure each ingredient according to the recipe.,1,cause
7726,add ingredients to bowl.,"after cake cools, put frosting on cake.",measure ingredients in designated measuring cups.,1,cause
7727,add ingredients to bowl.,put any frosting or toppings on it.,measure ingredients in designated measuring cups.,1,cause
7728,measure each ingredient according to the recipe.,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,enjoy a slice of cake.enjoy another slice of cake.,0,effect
7729,measure wet ingredients.measure dry ingredients.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",serve to family or friends.,0,effect
7730,measure wet ingredients.measure dry ingredients.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",serve to family or friends.,0,effect
7731,measure wet ingredients.measure dry ingredients.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",eat cake. .,0,effect
7732,measure wet ingredients.measure dry ingredients.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",taste cake.,0,effect
7733,measure wet ingredients.measure dry ingredients.,pour wet mixture into dry mixture bowl.,eat cake. .,0,effect
7734,measure ingredients in designated measuring cups.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",eat the cake.,0,effect
7735,measure wet ingredients.measure dry ingredients.,put all ingredients in bowl.,eat the cake.,0,effect
7736,measure wet ingredients.measure dry ingredients.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",eat the cake.,0,effect
7737,measure each ingredient according to the recipe.,add ingredients to bowl.,eat the cake.,0,effect
7738,measure each ingredient according to the recipe.,add ingredients to bowl.,cut into pieces.enjoy.,0,effect
7739,measure ingredients in designated measuring cups.,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",eat cake. .,0,effect
7740,"once home, pour dry mix into bowl.add eggs, oil, water.",enjoy a slice of cake.enjoy another slice of cake.,measure wet ingredients.measure dry ingredients.,1,cause
7741,"empty contents of cake mix into a bowl.add 3 eggs, 1 cup of water, and 1/4 cup of oil to cake mix.",when finished cut and eat.,measure wet ingredients.measure dry ingredients.,1,cause
7742,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,eat cake. .,measure wet ingredients.measure dry ingredients.,1,cause
7743,"once home, pour dry mix into bowl.add eggs, oil, water.",when finished cut and eat.,measure each ingredient according to the recipe.,1,cause
7744,put all ingredients in bowl.,eat it.,measure each ingredient according to the recipe.,1,cause
7745,add the dry mixture to the wet mixture(in the bowl).,enjoy a slice of cake.enjoy another slice of cake.,measure wet ingredients.measure dry ingredients.,1,cause
7746,put eggs in dry ingredient and mix them in.mix wet and dry ingredients together in the utensil.,eat the cake.,measure wet ingredients.measure dry ingredients.,1,cause
7747,"once home, pour dry mix into bowl.add eggs, oil, water.",when finished cut and eat.,measure wet ingredients.measure dry ingredients.,1,cause
7748,add cake mix to bowl.and add ingredients.,eat cake. .,measure each ingredient according to the recipe.,1,cause
7749,add ingredients in mixing bowl .,when finished cut and eat.,measure ingredients in designated measuring cups.,1,cause
7750,add ingredients in mixing bowl .,when finished cut and eat.,measure each ingredient according to the recipe.,1,cause
7751,add the dry mixture to the wet mixture(in the bowl).,eat the cake.,measure each ingredient according to the recipe.,1,cause
7752,measure each ingredient according to the recipe.,mix well with vanilla with an electric beater.,grease the pans.,0,effect
7753,measure ingredients in designated measuring cups.,stir ingredients together.,grease and flour cake pans.,0,effect
7754,measure ingredients in designated measuring cups.,mix in a bowl.,prepare the cake pan.,0,effect
7755,measure ingredients in designated measuring cups.,mix cake mix with eggs as called for by box.,grease pan.,0,effect
7756,measure each ingredient according to the recipe.,mix the cake ingredients.,prepare pan according to box directions.,0,effect
7757,measure wet ingredients.measure dry ingredients.,mix your ingredients.,spray cake pan with nonstick spray.,0,effect
7758,measure each ingredient according to the recipe.,mix.,grease pan.,0,effect
7759,measure ingredients in designated measuring cups.,combine in bowl.,grease pan.,0,effect
7760,measure ingredients in designated measuring cups.,combine dry ingredients.combine all ingredients.beat eggs.,prepare pan according to box directions.,0,effect
7761,measure wet ingredients.measure dry ingredients.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,grease baking pan.,0,effect
7762,measure ingredients in designated measuring cups.,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",grease pan.,0,effect
7763,measure ingredients in designated measuring cups.,mix in the extra ingredients.,spray cake pan with nonstick spray.,0,effect
7764,stir ingredients together.,spray pan with non stick or grease.,measure each ingredient according to the recipe.,1,cause
7765,use fork to stir mixture rapidly until cake mixture is blended.,apply non-stick spray to cake pan.,measure each ingredient according to the recipe.,1,cause
7766,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",grease baking pan.,measure wet ingredients.measure dry ingredients.,1,cause
7767,combine ingredients into a bowl.,grease baking pan.,measure ingredients in designated measuring cups.,1,cause
7768,mix.,grease pan.,measure ingredients in designated measuring cups.,1,cause
7769,mix in a bowl.,grease pan.,measure wet ingredients.measure dry ingredients.,1,cause
7770,mix them together.,grease and flour a cake pan.,measure each ingredient according to the recipe.,1,cause
7771,combine ingredients according to box directions.,grease and flour a cake pan.,measure ingredients in designated measuring cups.,1,cause
7772,mix cake batter.,prepare pan according to box directions.,measure each ingredient according to the recipe.,1,cause
7773,open the ingredients.combine and mix all the ingredients as the recipe delegates.,prepare pan according to box directions.,measure wet ingredients.measure dry ingredients.,1,cause
7774,"mix cake mix, eggs and water in bowl.mix frosting.",grease pan.,measure wet ingredients.measure dry ingredients.,1,cause
7775,combine in bowl.,grease baking pan.,measure wet ingredients.measure dry ingredients.,1,cause
7776,measure ingredients in designated measuring cups.,mix cake mix in mixing bowl.,pour resulting batter into a cake dish.,0,effect
7777,measure wet ingredients.measure dry ingredients.,mix all the ingredients.,pour resulting batter into a cake dish.,0,effect
7778,measure ingredients in designated measuring cups.,open the ingredients.combine and mix all the ingredients as the recipe delegates.,pour the cake into a baking tin.,0,effect
7779,measure each ingredient according to the recipe.,mix in the extra ingredients.,pour in pan.,0,effect
7780,measure each ingredient according to the recipe.,mix cake batter.,add  the cake.,0,effect
7781,measure wet ingredients.measure dry ingredients.,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",pour into a baking pan.,0,effect
7782,measure ingredients in designated measuring cups.,use fork to stir mixture rapidly until cake mixture is blended.,pour the batter into the cake pan.,0,effect
7783,measure wet ingredients.measure dry ingredients.,mix.,pour mix into cake pan.,0,effect
7784,measure each ingredient according to the recipe.,mix cake mix in mixing bowl.,add  the cake.,0,effect
7785,measure each ingredient according to the recipe.,mix the cake ingredients.,pour in pan.,0,effect
7786,measure each ingredient according to the recipe.,mix cake batter.,pour into cake pans.,0,effect
7787,measure each ingredient according to the recipe.,follow recipe to make the batter.,put the mix in the pans.,0,effect
7788,combine dry ingredients.combine all ingredients.beat eggs.,pour batter into cake pans.,measure ingredients in designated measuring cups.,1,cause
7789,"mix cake mix, eggs and water in bowl.mix frosting.",pour the batter into the prepared pan.,measure wet ingredients.measure dry ingredients.,1,cause
7790,mix together.,put it inside cake ring which is greased with butter.,measure each ingredient according to the recipe.,1,cause
7791,mix wet ingredients together.mix all the dry ingredient together.,pour batter into pan.,measure ingredients in designated measuring cups.,1,cause
7792,mix together.,pour into pan.,measure each ingredient according to the recipe.,1,cause
7793,stir ingredients together.,pour batter into pan.,measure each ingredient according to the recipe.,1,cause
7794,mix cake and other ingredients.,pour batter in pan.,measure each ingredient according to the recipe.,1,cause
7795,mix ingredients together.,pour mixed ingredients into baking pan.,measure ingredients in designated measuring cups.,1,cause
7796,whisk after each addition.stir to combine.,pour in pan.,measure each ingredient according to the recipe.,1,cause
7797,stir ingredients.,pour cake mix into pan.,measure wet ingredients.measure dry ingredients.,1,cause
7798,mix cake according to instructions.,pour the cake into a baking tin.,measure wet ingredients.measure dry ingredients.,1,cause
7799,mix in a bowl.,pour batter into cake pans.,measure ingredients in designated measuring cups.,1,cause
7800,measure each ingredient according to the recipe.,open mix and add required ingredients.mix well.,put in oven and bake at specified temperature.,0,effect
7801,measure each ingredient according to the recipe.,"mix cake mix, eggs and water in bowl.mix frosting.",cover it and put it on a oven plate.put the prepared oven plate inside oven.,0,effect
7802,measure each ingredient according to the recipe.,mix all the ingredients.,put in oven and bake at specified temperature.,0,effect
7803,measure each ingredient according to the recipe.,"mix cake mix, eggs and water in bowl.mix frosting.",put cake pan into oven.,0,effect
7804,measure ingredients in designated measuring cups.,mix in a bowl.,place pan in overn.,0,effect
7805,measure ingredients in designated measuring cups.,mix all the wet ingredients together in one bowl.mix the dry ingredients in another bowl.beat the mixture on low until the batter comes together and no white bits of flour remain.,place pan into oven when preheated. .,0,effect
7806,measure ingredients in designated measuring cups.,stir together and mix.use fork to breakup clumps.,put cake pan into oven.,0,effect
7807,measure each ingredient according to the recipe.,mix.,place in oven.,0,effect
7808,measure wet ingredients.measure dry ingredients.,mix ingredients together.,place pan into oven when preheated. .,0,effect
7809,measure each ingredient according to the recipe.,whisk it all together in the bowl until it is smooth.,put pan in oven.,0,effect
7810,measure each ingredient according to the recipe.,open all ingredients.mix ingredients together.,put cake in oven.,0,effect
7811,measure ingredients in designated measuring cups.,whisk after each addition.stir to combine.,cover it and put it on a oven plate.put the prepared oven plate inside oven.,0,effect
7812,mix cake mix in mixing bowl.,put dish in the oven.,measure each ingredient according to the recipe.,1,cause
7813,stir well.,put the pan in the oven.,measure ingredients in designated measuring cups.,1,cause
7814,mix them together.,place pan with cake mix into oven for allotted time.,measure ingredients in designated measuring cups.,1,cause
7815,mix cake batter.,put the pan in the oven and bake the cake according to the recipe.,measure each ingredient according to the recipe.,1,cause
7816,"mix butter, milk, eggs into sauce pan.stir.",put in oven and bake at specified temperature.,measure wet ingredients.measure dry ingredients.,1,cause
7817,mix all the ingredients.,put pan in oven.,measure wet ingredients.measure dry ingredients.,1,cause
7818,mix ingredients together.,put in oven at the designated temperature.,measure each ingredient according to the recipe.,1,cause
7819,mix cake according to instructions.,put the cake pan with the cake mixture in the oven.,measure wet ingredients.measure dry ingredients.,1,cause
7820,mix the cake ingredients.,place pan into oven when preheated. .,measure ingredients in designated measuring cups.,1,cause
7821,mix the dry ingredients in a bowl.mix the wet ingredients in a bowl.mix the wet ingredients into the dry slowly.,place in oven.,measure ingredients in designated measuring cups.,1,cause
7822,mix in the extra ingredients.,put pan in oven.,measure each ingredient according to the recipe.,1,cause
7823,open mix and add required ingredients.mix well.,put the pan in the oven and bake the cake according to the recipe.,measure ingredients in designated measuring cups.,1,cause
7824,measure each ingredient according to the recipe.,"mix butter, milk, eggs into sauce pan.stir.",set the timer on the oven according to directions on the box.,0,effect
7825,measure ingredients in designated measuring cups.,mix cake mix in mixing bowl.,set a timer when the recipe states the cake will be done.,0,effect
7826,measure each ingredient according to the recipe.,mix ingredients according to directions on box.,set timer on oven.,0,effect
7827,measure ingredients in designated measuring cups.,mix in a bowl.,set timer on oven.,0,effect
7828,measure wet ingredients.measure dry ingredients.,combine dry ingredients.combine all ingredients.beat eggs.,set a timer when the recipe states the cake will be done.,0,effect
7829,measure wet ingredients.measure dry ingredients.,mix them together.,set a timer.,0,effect
7830,measure wet ingredients.measure dry ingredients.,mix them together.,set timer.,0,effect
7831,measure ingredients in designated measuring cups.,"mix butter, milk, eggs into sauce pan.stir.",set timer.,0,effect
7832,measure wet ingredients.measure dry ingredients.,mix in a bowl.,set timer.,0,effect
7833,measure ingredients in designated measuring cups.,mix cake mix with eggs as called for by box.,set timer.,0,effect
7834,measure each ingredient according to the recipe.,"mix cake mix, eggs and water in bowl.mix frosting.",set timer.,0,effect
7835,measure ingredients in designated measuring cups.,whisk it all together in the bowl until it is smooth.,set timer.,0,effect
7836,mix.,set the timer on the oven according to directions on the box.,measure ingredients in designated measuring cups.,1,cause
7837,stir ingredients together.,set a timer.,measure each ingredient according to the recipe.,1,cause
7838,mix ingredients according to directions on box.,set timer on oven.,measure ingredients in designated measuring cups.,1,cause
7839,mix in the extra ingredients.,set the oven to required temperature.,measure each ingredient according to the recipe.,1,cause
7840,mix dry ingredients well.place dry ingredients in bowl.place wet ingredients in separate bowl.mix wet ingredients together.use electric mixer to mix well.,set the oven to required temperature.,measure wet ingredients.measure dry ingredients.,1,cause
7841,whisk after each addition.stir to combine.,set the timer.,measure each ingredient according to the recipe.,1,cause
7842,"open up cake box.mix cake mix, eggs, oil and water in bowl.stir until well mixed.",set timer.,measure ingredients in designated measuring cups.,1,cause
7843,mix them together.,set timer.,measure ingredients in designated measuring cups.,1,cause
7844,mix in a bowl.,set the oven to required temperature.,measure wet ingredients.measure dry ingredients.,1,cause
7845,mix in the extra ingredients.,set timer.,measure wet ingredients.measure dry ingredients.,1,cause
7846,"mix cake mix, eggs and water in bowl.mix frosting.",set timer.,measure wet ingredients.measure dry ingredients.,1,cause
7847,open mix and add required ingredients.mix well.,set a timer when the recipe states the cake will be done.,measure ingredients in designated measuring cups.,1,cause
7848,measure wet ingredients.measure dry ingredients.,"mix the dry ingredients in one bowl (flour, baking soda, salt, etc).mix the wet ingredients in another (butter, sugars, vanilla, etc).mix them together.",clean up the mess.,0,effect
7849,measure ingredients in designated measuring cups.,whisk after each addition.stir to combine.,clean up the mess.,0,effect
7850,measure ingredients in designated measuring cups.,combine dry ingredients.combine all ingredients.beat eggs.,clean up the mess.,0,effect
7851,measure each ingredient according to the recipe.,mix cake and other ingredients.,clean up the mess.,0,effect
7852,measure each ingredient according to the recipe.,mix in a bowl.,clean up the mess.,0,effect
7853,measure each ingredient according to the recipe.,combine in bowl.,clean up the mess.,0,effect
7854,measure wet ingredients.measure dry ingredients.,stir ingredients.,clean up the mess.,0,effect
7855,measure ingredients in designated measuring cups.,open the ingredients.combine and mix all the ingredients as the recipe delegates.,clean up the mess.,0,effect
7856,measure each ingredient according to the recipe.,follow recipe to make the batter.,clean up the mess.,0,effect
7857,measure each ingredient according to the recipe.,mix cake batter.,clean up the mess.,0,effect
7858,measure ingredients in designated measuring cups.,mix the cake ingredients.,clean up the mess.,0,effect
7859,measure wet ingredients.measure dry ingredients.,mix cake mix with eggs as called for by box.,clean up the mess.,0,effect
7860,mix cake mix in mixing bowl.,clean up the mess.,measure each ingredient according to the recipe.,1,cause
7861,mix cake mix with eggs as called for by box.,clean up the mess.,measure ingredients in designated measuring cups.,1,cause
7862,combine dry ingredients.combine all ingredients.beat eggs.,clean up the mess.,measure wet ingredients.measure dry ingredients.,1,cause
7863,mix ingredients together in a bowl.,clean up the mess.,measure wet ingredients.measure dry ingredients.,1,cause
7864,open the ingredients.combine and mix all the ingredients as the recipe delegates.,clean up the mess.,measure wet ingredients.measure dry ingredients.,1,cause
